strategy,phase,date,ticker,result,return,hold_days,gc_gap,gc_approach,gc_slope,adx,breakout20,relative_strength,volume_surge,atr_ratio,vol,rsi
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2021-10-29,6504.T,WIN,10.064933571647694,1,0.9389422283544152,False,0.1350708834544578,15.75698677440184,7.558143315163623,0.0981407605142197,2.9558208220526705,2.904266734756485,3.9918232356387264,70.03561279983718
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2021-11-01,6920.T,HOLD,3.7657691184132536,1,4.63839720995164,False,-2.2565277952657725,16.272409035251314,-0.7620829664267581,0.0286468933496797,1.7958892478950967,4.61145706001104,1.5764650776419014,57.36567576783592
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2021-11-02,8002.T,WIN,8.244008741353593,1,4.172938951893134,False,1.8607774465879023,18.85565045024245,3.3536497720758174,0.0332270864465895,2.3755283329751413,2.3840024975295986,3.3261151453331057,68.40592093999956
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2021-11-04,6723.T,HOLD,3.4838655990595213,1,6.0982477153647965,False,0.1979785444449877,18.916278613336544,3.486745465512109,0.0338099969918495,1.1513612696358182,3.387613615522452,1.7732423692690469,67.14949571154636
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2021-11-05,2802.T,HOLD,2.8994896898448252,1,4.294345663176001,False,1.0566524398419874,16.216273670435676,0.6296530158760527,0.0143150550687365,1.4024222175819587,2.370737177669839,1.5357000763711364,61.46525771539265
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2021-11-08,7733.T,HOLD,2.5745548897345594,1,3.973259989422473,False,0.9559485301440684,14.5057112734505,3.9522604829254737,0.0583950811926492,1.932263666809473,2.8394888215297414,2.770686016441143,64.35054322697079
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2021-11-09,3099.T,LOSS,-2.9038422574104716,1,5.938028654210887,False,0.6649955766106386,18.814209490804068,-4.152643362931697,0.0180866636453722,1.2196292560776267,2.8847254073932183,1.541277790841027,54.81821183613026
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2021-11-10,7201.T,LOSS,-2.6286810779195258,1,0.3693472186777321,False,1.4986614406217402,13.102128570940334,4.845373218480065,0.0776079988891992,2.4621411037700134,2.594282201045191,3.622952987053662,68.18269977577111
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2021-11-11,3099.T,HOLD,6.692312245983046,1,5.725020886497333,False,0.6544755337529073,18.522270363602097,-1.5712750721911029,0.0207683114013981,1.7544403940122548,3.0460131119264044,2.610593479699025,59.02183151985408
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2021-11-12,4021.T,LOSS,-2.4034344570650457,1,3.5652938800069847,False,1.029892460073567,12.973540902988256,2.8919399620281894,0.0384565844752549,1.6713324360699866,2.357743534037275,1.6984667569378906,63.6176563788514
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2021-11-15,6920.T,HOLD,7.742662311140725,1,5.90709954181099,False,3.423060198147576,17.037270537243426,5.265003386848477,0.08239583545754,1.4263144680306783,4.002283112188679,1.553259570033649,67.86518639688373
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2021-11-16,6920.T,HOLD,10.234368062722766,1,6.558003330444207,False,4.016025770435272,18.38793080240181,2.9343031647477424,0.103475066702495,1.088812980358668,4.012695155199464,1.2994961555451698,70.54750064754859
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2021-11-17,4385.T,HOLD,0.6012622720897532,1,8.896057502868635,False,1.5567266339572283,20.497359219129176,0.422535211267605,0.0363163879966363,1.3844282842322106,3.730715287517531,0.8888747241189734,61.229391851527694
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2021-11-18,6920.T,HOLD,4.309070966816553,1,8.045584976272005,False,5.549404677221537,22.03330803830872,-1.353432108882846,0.1635531836959023,1.2026174538908048,4.039625736140421,1.5860581456131866,71.79701773172955
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2021-11-22,4507.T,LOSS,-2.2260812268288688,1,3.995636466435342,False,0.2207913492582536,18.251523469833444,2.7325785576251427,0.0811387494826778,1.4147221710433624,2.1722653526892994,1.800569682674336,69.488268061987
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2021-11-24,7211.T,LOSS,-3.4287871587734275,1,16.746822554568393,False,2.2243819793733577,43.9650938852225,3.233821020198357,0.0544570563782332,1.6681748512201942,3.443410981344227,1.6211195606227018,72.89433484936683
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2021-12-21,4507.T,WIN,9.021876798463502,1,3.2749727837237743,False,1.319220824534728,16.49940505869309,-2.3331382652705845,0.0343095681463943,2.5127890929856287,2.6062505138467156,2.435274381280158,61.95105302977212
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2021-12-22,6857.T,HOLD,3.877130491771308,1,1.966905928971785,False,0.9148987119575124,11.95145095265732,1.4057883006931782,0.0730155194971353,0.8565202994990547,2.9450523624105758,0.9197656713721644,61.19775527746377
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2021-12-23,6920.T,HOLD,8.803180117625676,1,9.624719520134844,False,1.1893085262425496,15.785979349753177,2.712820436907726,0.0363468178362854,0.9645111531687252,3.7427288930440783,0.865920553151994,61.83577763089802
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2021-12-27,6920.T,HOLD,7.998760089338342,1,9.568980394782852,False,1.0135763069303303,19.084197473635825,0.1460469172883005,0.1078646204314399,1.0223563545930263,3.66915537559677,1.0249957145751196,66.04898124231298
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2021-12-28,6920.T,HOLD,4.224244853729531,1,9.806132509854276,False,1.2814333589043605,20.98925681064182,3.178753622947972,0.0967468958019812,1.1358064335265123,3.5813994610632762,1.161836435161409,69.22165071016593
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2021-12-29,6920.T,HOLD,4.751949011784451,1,10.092753372539114,False,1.74761460412014,22.75824048071881,-0.3338327715280198,0.0905558438125977,1.0426291163231465,3.538661204389674,1.1125404046056313,68.47494279080887
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2021-12-30,5631.T,WIN,9.97811352321857,1,9.841700788023909,False,2.231917255234106,21.62096926424677,-0.643503619618857,0.0420664945105135,1.3648728855475318,2.8794610066338766,0.9811468342503622,62.828554274041984
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2022-01-04,5631.T,HOLD,5.937113146498041,1,10.04206950943876,False,2.224198883180506,22.836924919292358,3.732311499884977,0.0566280290979579,1.88104102527386,2.8692366096124617,1.7748241473362438,69.12917323254402
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2022-01-05,9107.T,WIN,14.99953341319006,1,12.808598062724988,False,7.630430709458436,29.06841555155137,2.994776499009544,0.136958527719269,2.106335016866492,4.3141524037685866,1.9080125227422289,74.120157809215
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2022-02-16,2502.T,LOSS,-2.332485348697688,1,2.4763536550696137,False,1.4029245053254202,14.196005846490078,4.904592625790882,0.0563398483857764,1.6828122916309465,2.283463333050946,2.240534182207877,72.22846350979128
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2022-03-18,4704.T,WIN,9.277026650974197,1,2.257621405308248,False,2.3800432328954457,21.93376455390035,1.7441798387311636,-0.0244885432586829,2.0631017234893343,2.679150471706911,2.5572278493035947,70.08689326905554
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2022-03-22,9501.T,LOSS,-4.148234280792407,1,10.59913476450902,False,0.3109383675735655,27.89211991076357,-0.2577319587628857,0.1150512304174686,1.4987534312802755,4.048234280792418,1.879080622044756,63.91174887895466
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2022-03-23,8804.T,WIN,7.974678470050479,1,2.7296271663454568,False,0.935917328156144,16.269801723012602,0.4345486441543977,-0.0592753850290668,1.2607036209385567,2.3070509914429937,1.5885475069148538,65.96509997079971
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,2022-03-24,1605.T,WIN,15.393197547631832,1,14.545203311592063,False,3.736369214969448,24.272851645039356,1.9835947699596623,0.0646572325085024,0.8909490736576317,4.42662787075195,0.7028458869901653,69.0149988857913
