strategy,up,score,nikkei,tp,sl,hold,dev_signals,dev_losses,dev_holds,dev_avg_return,dev_pf,dev_dd,dev_annual_signals,dev_positive_months,dev_months,dev_monthly_positive_ratio,dev_monthly_plus5_ratio,dev_avg_month_return,dev_avg_month_profit_jpy,dev_worst_month_return,dev_oos_cumulative_return,dev_compound_return,dev_compound_final_capital,dev_expected_value,dev_avg_win,dev_avg_loss,devh1_signals,devh1_losses,devh1_holds,devh1_avg_return,devh1_pf,devh1_dd,devh1_annual_signals,devh1_positive_months,devh1_months,devh1_monthly_positive_ratio,devh1_monthly_plus5_ratio,devh1_avg_month_return,devh1_avg_month_profit_jpy,devh1_worst_month_return,devh1_oos_cumulative_return,devh1_compound_return,devh1_compound_final_capital,devh1_expected_value,devh1_avg_win,devh1_avg_loss,devh2_signals,devh2_losses,devh2_holds,devh2_avg_return,devh2_pf,devh2_dd,devh2_annual_signals,devh2_positive_months,devh2_months,devh2_monthly_positive_ratio,devh2_monthly_plus5_ratio,devh2_avg_month_return,devh2_avg_month_profit_jpy,devh2_worst_month_return,devh2_oos_cumulative_return,devh2_compound_return,devh2_compound_final_capital,devh2_expected_value,devh2_avg_win,devh2_avg_loss,dev_objective,devh1_objective,devh2_objective,stability_objective,validation_signals,validation_losses,validation_holds,validation_avg_return,validation_pf,validation_dd,validation_annual_signals,validation_positive_months,validation_months,validation_monthly_positive_ratio,validation_monthly_plus5_ratio,validation_avg_month_return,validation_avg_month_profit_jpy,validation_worst_month_return,validation_oos_cumulative_return,validation_compound_return,validation_compound_final_capital,validation_expected_value,validation_avg_win,validation_avg_loss,validation_avg_lower,validation_pass,oos_signals,oos_losses,oos_holds,oos_avg_return,oos_pf,oos_dd,oos_annual_signals,oos_positive_months,oos_months,oos_monthly_positive_ratio,oos_monthly_plus5_ratio,oos_avg_month_return,oos_avg_month_profit_jpy,oos_worst_month_return,oos_oos_cumulative_return,oos_compound_return,oos_compound_final_capital,oos_expected_value,oos_avg_win,oos_avg_loss,oos_pf_ratio,oos_insufficient_data,oos_pass
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,30,70,False,3.5,1.0,1,284,67,105,5.570295359341437,9.414176774909107,-22.731325562749273,108.50523012552301,29,33,87.87878787878788,84.84848484848484,74.77030332346861,747703.0332346861,-20.682196108938843,313208256.8218986,313208256.8218986,3132083568218.9854,5.570295359341437,8.156569613454865,-2.8061451353244498,144,29,62,5.07860788189408,10.55005310232969,-17.01421722577663,107.55828220858895,16,18,88.88888888888889,83.33333333333334,56.81147388574895,568114.7388574895,-2.8895315535608534,107922.61732640647,107922.61732640647,1080226173.2640648,5.07860788189408,7.025191921445867,-2.6406046887423194,141,38,43,6.140010381236658,8.769083066591786,-22.731325562749273,110.27890792291221,14,16,87.5,87.5,89.71958464236505,897195.8464236505,-20.682196108938843,333620.6567193602,333620.6567193602,3337206567.193602,6.140010381236658,9.487142250947375,-2.9324786340318654,158.2877572028145,158.15624014989336,158.81806023311754,158.15624014989336,198,51,67,4.883514670723386,9.092815908533193,-15.382996760496281,97.33445491251682,20,26,76.92307692307693,73.07692307692307,50.4010956134019,504010.95613401895,-9.321538817637098,991936.9320432403,991936.9320432403,9920369320.432404,4.883514670723386,7.390589648538655,-2.342760265332387,3.2442076501176973,True,199,59,125,2.4675296044928783,4.471786633380643,-24.091751167474705,119.54728618421052,16,22,72.72727272727273,63.63636363636363,29.139650914134105,291396.509141341,-8.912213955562176,10606.259806345139,10606.259806345139,107062598.0634514,2.4675296044928783,4.517679936963014,-2.397233896283713,0.49179337604141693,False,False
UP30_SCORE70_NIKKEIOFF_TP4.0_SL1.0_H1,30,70,False,4.0,1.0,1,284,67,127,5.92226781171093,9.796944144569299,-22.731325562749273,108.50523012552301,29,33,87.87878787878788,84.84848484848484,81.48096263062642,814809.6263062642,-19.914776975006376,749659544.1702406,749659544.1702406,7496596441702.407,5.92226781171093,8.631881040619007,-2.853643690871942,144,29,74,5.2274998423958134,10.718780211277908,-17.014217225776605,107.55828220858895,16,18,88.88888888888889,83.33333333333334,59.392110956284455,593921.1095628445,-2.8895315535608534,130948.22484805464,130948.22484805464,1310482248.4805462,5.2274998423958134,7.219253385599305,-2.6708331737559643,141,38,53,6.712285209827293,9.321017265211728,-22.731325562749262,110.27890792291221,14,16,87.5,87.5,100.3322469848045,1003322.4698480449,-19.914776975006376,670730.8123414085,670730.8123414085,6708308123.414084,6.712285209827293,10.292933784807236,-2.993156980249926,158.2877572028145,158.15624014989336,158.81806023311754,158.15624014989336,198,51,82,5.364729243019669,9.45176140143867,-16.63649304882894,97.33445491251682,20,26,76.92307692307693,73.07692307692307,56.669177441011534,566691.7744101153,-9.321538817637098,2318356.0392384,2318356.0392384,23184560392.384,5.364729243019669,8.08092703287535,-2.4643114453878807,3.523112938606375,True,199,58,129,2.6121841698803445,4.730711150390527,-24.091751167474705,119.54728618421052,17,22,77.27272727272727,68.18181818181817,31.093145678964927,310931.45678964927,-8.912213955562176,13840.712444673218,13840.712444673218,139407124.4467322,2.6121841698803445,4.674902561743313,-2.40235536895894,0.5005110634373882,False,False
UP20_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,20,70,False,3.5,1.0,1,284,67,105,5.570295359341437,9.414176774909107,-22.731325562749273,108.50523012552301,29,33,87.87878787878788,84.84848484848484,74.77030332346861,747703.0332346861,-20.682196108938843,313208256.8218986,313208256.8218986,3132083568218.9854,5.570295359341437,8.156569613454865,-2.8061451353244498,144,29,62,5.07860788189408,10.55005310232969,-17.01421722577663,107.55828220858895,16,18,88.88888888888889,83.33333333333334,56.81147388574895,568114.7388574895,-2.8895315535608534,107922.61732640647,107922.61732640647,1080226173.2640648,5.07860788189408,7.025191921445867,-2.6406046887423194,141,38,43,6.140010381236658,8.769083066591786,-22.731325562749273,110.27890792291221,14,16,87.5,87.5,89.71958464236505,897195.8464236505,-20.682196108938843,333620.6567193602,333620.6567193602,3337206567.193602,6.140010381236658,9.487142250947375,-2.9324786340318654,158.2877572028145,158.15624014989336,158.81806023311754,158.15624014989336,198,51,67,4.883514670723386,9.092815908533193,-15.382996760496281,97.33445491251682,20,26,76.92307692307693,73.07692307692307,50.4010956134019,504010.95613401895,-9.321538817637098,991936.9320432403,991936.9320432403,9920369320.432404,4.883514670723386,7.390589648538655,-2.342760265332387,3.2442076501176973,True,199,60,124,2.4378076343804915,4.421169588825645,-24.091751167474705,119.54728618421052,16,22,72.72727272727273,59.09090909090909,28.865808059433483,288658.0805943348,-8.912213955562176,10005.588328866637,10005.588328866637,101055883.28866638,2.4378076343804915,4.510246520074665,-2.36334245081101,0.4862266687568786,False,False
UP25_SCORE70_NIKKEIOFF_TP4.0_SL1.0_H1,25,70,False,4.0,1.0,1,284,67,127,5.92226781171093,9.796944144569299,-22.731325562749273,108.50523012552301,29,33,87.87878787878788,84.84848484848484,81.48096263062642,814809.6263062642,-19.914776975006376,749659544.1702406,749659544.1702406,7496596441702.407,5.92226781171093,8.631881040619007,-2.853643690871942,144,29,74,5.2274998423958134,10.718780211277908,-17.014217225776605,107.55828220858895,16,18,88.88888888888889,83.33333333333334,59.392110956284455,593921.1095628445,-2.8895315535608534,130948.22484805464,130948.22484805464,1310482248.4805462,5.2274998423958134,7.219253385599305,-2.6708331737559643,141,38,53,6.712285209827293,9.321017265211728,-22.731325562749262,110.27890792291221,14,16,87.5,87.5,100.3322469848045,1003322.4698480449,-19.914776975006376,670730.8123414085,670730.8123414085,6708308123.414084,6.712285209827293,10.292933784807236,-2.993156980249926,158.2877572028145,158.15624014989336,158.81806023311754,158.15624014989336,198,51,82,5.364729243019669,9.45176140143867,-16.63649304882894,97.33445491251682,20,26,76.92307692307693,73.07692307692307,56.669177441011534,566691.7744101153,-9.321538817637098,2318356.0392384,2318356.0392384,23184560392.384,5.364729243019669,8.08092703287535,-2.4643114453878807,3.523112938606375,True,199,59,128,2.5824621997679578,4.678658974274335,-24.091751167474705,119.54728618421052,17,22,77.27272727272727,63.63636363636363,30.819899889757174,308198.99889757176,-8.912213955562176,13058.57297741668,13058.57297741668,131585729.7741668,2.5824621997679578,4.668645259438311,-2.367802687585424,0.4950039231377749,False,False
UP25_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,25,70,False,3.5,1.0,1,284,67,105,5.570295359341437,9.414176774909107,-22.731325562749273,108.50523012552301,29,33,87.87878787878788,84.84848484848484,74.77030332346861,747703.0332346861,-20.682196108938843,313208256.8218986,313208256.8218986,3132083568218.9854,5.570295359341437,8.156569613454865,-2.8061451353244498,144,29,62,5.07860788189408,10.55005310232969,-17.01421722577663,107.55828220858895,16,18,88.88888888888889,83.33333333333334,56.81147388574895,568114.7388574895,-2.8895315535608534,107922.61732640647,107922.61732640647,1080226173.2640648,5.07860788189408,7.025191921445867,-2.6406046887423194,141,38,43,6.140010381236658,8.769083066591786,-22.731325562749273,110.27890792291221,14,16,87.5,87.5,89.71958464236505,897195.8464236505,-20.682196108938843,333620.6567193602,333620.6567193602,3337206567.193602,6.140010381236658,9.487142250947375,-2.9324786340318654,158.2877572028145,158.15624014989336,158.81806023311754,158.15624014989336,198,51,67,4.883514670723386,9.092815908533193,-15.382996760496281,97.33445491251682,20,26,76.92307692307693,73.07692307692307,50.4010956134019,504010.95613401895,-9.321538817637098,991936.9320432403,991936.9320432403,9920369320.432404,4.883514670723386,7.390589648538655,-2.342760265332387,3.2442076501176973,True,199,60,124,2.4378076343804915,4.421169588825645,-24.091751167474705,119.54728618421052,16,22,72.72727272727273,59.09090909090909,28.865808059433483,288658.0805943348,-8.912213955562176,10005.588328866637,10005.588328866637,101055883.28866638,2.4378076343804915,4.510246520074665,-2.36334245081101,0.4862266687568786,False,False
UP20_SCORE70_NIKKEIOFF_TP4.0_SL1.0_H1,20,70,False,4.0,1.0,1,284,67,127,5.92226781171093,9.796944144569299,-22.731325562749273,108.50523012552301,29,33,87.87878787878788,84.84848484848484,81.48096263062642,814809.6263062642,-19.914776975006376,749659544.1702406,749659544.1702406,7496596441702.407,5.92226781171093,8.631881040619007,-2.853643690871942,144,29,74,5.2274998423958134,10.718780211277908,-17.014217225776605,107.55828220858895,16,18,88.88888888888889,83.33333333333334,59.392110956284455,593921.1095628445,-2.8895315535608534,130948.22484805464,130948.22484805464,1310482248.4805462,5.2274998423958134,7.219253385599305,-2.6708331737559643,141,38,53,6.712285209827293,9.321017265211728,-22.731325562749262,110.27890792291221,14,16,87.5,87.5,100.3322469848045,1003322.4698480449,-19.914776975006376,670730.8123414085,670730.8123414085,6708308123.414084,6.712285209827293,10.292933784807236,-2.993156980249926,158.2877572028145,158.15624014989336,158.81806023311754,158.15624014989336,198,51,82,5.364729243019669,9.45176140143867,-16.63649304882894,97.33445491251682,20,26,76.92307692307693,73.07692307692307,56.669177441011534,566691.7744101153,-9.321538817637098,2318356.0392384,2318356.0392384,23184560392.384,5.364729243019669,8.08092703287535,-2.4643114453878807,3.523112938606375,True,199,59,128,2.5824621997679578,4.678658974274335,-24.091751167474705,119.54728618421052,17,22,77.27272727272727,63.63636363636363,30.819899889757174,308198.99889757176,-8.912213955562176,13058.57297741668,13058.57297741668,131585729.7741668,2.5824621997679578,4.668645259438311,-2.367802687585424,0.4950039231377749,False,False
UP25_SCORE70_NIKKEIOFF_TP3.5_SL1.25_H1,25,70,False,3.5,1.25,1,284,67,105,5.441338907187798,7.902524688560536,-27.326445815752354,108.50523012552301,28,33,84.84848484848484,81.81818181818183,73.18921670163202,731892.1670163203,-25.1844975823047,214055698.42323238,214055698.42323238,2140557984232.3237,5.441338907187798,8.153090725830587,-3.341499072595569,144,29,62,4.972825910682721,8.79964971712428,-20.504724132499806,107.55828220858895,15,18,83.33333333333334,83.33333333333334,55.578923359696745,555789.2335969674,-3.7703947137209814,92140.48003183835,92140.48003183835,922404800.3183836,4.972825910682721,7.025191921445867,-3.165866890619412,141,38,44,5.9125591005810705,7.312326432057152,-27.326445815752344,110.27890792291221,14,16,87.5,81.25,86.66090020081447,866609.0020081447,-25.1844975823047,242214.16040168493,242214.16040168493,2423141604.016849,5.9125591005810705,9.376127487552147,-3.4755341588405306,157.5438429891638,158.01076380871575,157.43020662552743,157.43020662552743,198,50,67,4.809857696620301,7.976575480486415,-18.689895090760167,97.33445491251682,20,26,76.92307692307693,73.07692307692307,49.61555011193878,496155.5011193878,-11.403966327455684,850342.919476132,850342.919476132,8504429194.76132,4.809857696620301,7.357154636864607,-2.730141246502848,3.0990288136248996,True,199,60,125,2.2988135804174954,4.076011033482959,-24.511004668850934,119.54728618421052,14,22,63.63636363636363,59.09090909090909,26.488874461885583,264888.7446188558,-10.907858460578312,7640.777995207448,7640.777995207448,77407779.95207448,2.2988135804174954,4.361034197698168,-2.4786641829493945,0.510997613381125,False,False
UP20_SCORE70_NIKKEIOFF_TP3.5_SL1.25_H1,20,70,False,3.5,1.25,1,284,67,105,5.441338907187798,7.902524688560536,-27.326445815752354,108.50523012552301,28,33,84.84848484848484,81.81818181818183,73.18921670163202,731892.1670163203,-25.1844975823047,214055698.42323238,214055698.42323238,2140557984232.3237,5.441338907187798,8.153090725830587,-3.341499072595569,144,29,62,4.972825910682721,8.79964971712428,-20.504724132499806,107.55828220858895,15,18,83.33333333333334,83.33333333333334,55.578923359696745,555789.2335969674,-3.7703947137209814,92140.48003183835,92140.48003183835,922404800.3183836,4.972825910682721,7.025191921445867,-3.165866890619412,141,38,44,5.9125591005810705,7.312326432057152,-27.326445815752344,110.27890792291221,14,16,87.5,81.25,86.66090020081447,866609.0020081447,-25.1844975823047,242214.16040168493,242214.16040168493,2423141604.016849,5.9125591005810705,9.376127487552147,-3.4755341588405306,157.5438429891638,158.01076380871575,157.43020662552743,157.43020662552743,198,50,67,4.809857696620301,7.976575480486415,-18.689895090760167,97.33445491251682,20,26,76.92307692307693,73.07692307692307,49.61555011193878,496155.5011193878,-11.403966327455684,850342.919476132,850342.919476132,8504429194.76132,4.809857696620301,7.357154636864607,-2.730141246502848,3.0990288136248996,True,199,60,125,2.2988135804174954,4.076011033482959,-24.511004668850934,119.54728618421052,14,22,63.63636363636363,59.09090909090909,26.488874461885583,264888.7446188558,-10.907858460578312,7640.777995207448,7640.777995207448,77407779.95207448,2.2988135804174954,4.361034197698168,-2.4786641829493945,0.510997613381125,False,False
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.25_H1,30,70,False,3.5,1.25,1,284,67,105,5.441338907187798,7.902524688560536,-27.326445815752354,108.50523012552301,28,33,84.84848484848484,81.81818181818183,73.18921670163202,731892.1670163203,-25.1844975823047,214055698.42323238,214055698.42323238,2140557984232.3237,5.441338907187798,8.153090725830587,-3.341499072595569,144,29,62,4.972825910682721,8.79964971712428,-20.504724132499806,107.55828220858895,15,18,83.33333333333334,83.33333333333334,55.578923359696745,555789.2335969674,-3.7703947137209814,92140.48003183835,92140.48003183835,922404800.3183836,4.972825910682721,7.025191921445867,-3.165866890619412,141,38,44,5.9125591005810705,7.312326432057152,-27.326445815752344,110.27890792291221,14,16,87.5,81.25,86.66090020081447,866609.0020081447,-25.1844975823047,242214.16040168493,242214.16040168493,2423141604.016849,5.9125591005810705,9.376127487552147,-3.4755341588405306,157.5438429891638,158.01076380871575,157.43020662552743,157.43020662552743,198,50,67,4.809857696620301,7.976575480486415,-18.689895090760167,97.33445491251682,20,26,76.92307692307693,73.07692307692307,49.61555011193878,496155.5011193878,-11.403966327455684,850342.919476132,850342.919476132,8504429194.76132,4.809857696620301,7.357154636864607,-2.730141246502848,3.0990288136248996,True,199,59,126,2.328535550529882,4.123421029928694,-24.511004668850934,119.54728618421052,15,22,68.18181818181817,63.63636363636363,26.759712203034727,267597.1220303473,-10.907858460578312,8100.886244613631,8100.886244613631,82008862.44613631,2.328535550529882,4.3695334168892055,-2.5145102340515617,0.5169412663386777,False,False
UP20_SCORE50_NIKKEIOFF_TP4.0_SL1.0_H1,20,50,False,4.0,1.0,1,296,71,135,5.809929285852238,9.339589122291558,-23.86284172882628,112.9717868338558,28,33,84.84848484848484,81.81818181818183,84.92881325521299,849288.1325521299,-21.08753844887188,1052034956.5009928,1052034956.5009928,10520350565009.928,5.809929285852238,8.559790903025245,-2.9044209094143327,153,33,79,4.941532388863143,9.52342744961515,-17.219819500879318,114.04744897959183,15,18,83.33333333333334,77.77777777777779,61.04370220535437,610437.0220535437,-5.470149999948237,134908.32251979466,134908.32251979466,1350083225.1979465,4.941532388863143,7.039646313487156,-2.6879727915878107,144,38,56,6.812171850562102,9.347767975517955,-23.862841728826268,112.62526766595289,14,16,87.5,87.5,105.71013220723458,1057101.3220723458,-21.08753844887188,913696.9053133959,913696.9053133959,9137969053.133959,6.812171850562102,10.362863480443043,-3.092389011737366,157.64775111177158,156.9512595538239,158.7841147481352,156.9512595538239,206,54,81,5.528581149663556,9.267051577115577,-19.325143212355634,101.2671601615074,20,26,76.92307692307693,73.07692307692307,61.88853806086043,618885.3806086043,-9.321538817637098,4621603.762860164,4621603.762860164,46217037628.60164,5.528581149663556,8.399013011855931,-2.551152980952015,3.8990229445279723,True,206,63,133,2.4957841042213507,4.302972927942353,-24.091751167474662,123.75246710526315,19,22,86.36363636363636,72.72727272727273,30.852847076247247,308528.4707624725,-8.912213955562176,12900.931849612616,12900.931849612616,130009318.49612616,2.4957841042213507,4.683837257624319,-2.470749243979038,0.46433030960659416,False,False
