strategy,up,score,nikkei,tp,sl,hold,dev_signals,dev_losses,dev_holds,dev_avg_return,dev_pf,dev_dd,dev_annual_signals,dev_positive_months,dev_months,dev_monthly_positive_ratio,dev_monthly_plus5_ratio,dev_avg_month_return,dev_avg_month_profit_jpy,dev_worst_month_return,dev_oos_cumulative_return,dev_compound_return,dev_compound_final_capital,dev_expected_value,dev_avg_win,dev_avg_loss,devh1_signals,devh1_losses,devh1_holds,devh1_avg_return,devh1_pf,devh1_dd,devh1_annual_signals,devh1_positive_months,devh1_months,devh1_monthly_positive_ratio,devh1_monthly_plus5_ratio,devh1_avg_month_return,devh1_avg_month_profit_jpy,devh1_worst_month_return,devh1_oos_cumulative_return,devh1_compound_return,devh1_compound_final_capital,devh1_expected_value,devh1_avg_win,devh1_avg_loss,devh2_signals,devh2_losses,devh2_holds,devh2_avg_return,devh2_pf,devh2_dd,devh2_annual_signals,devh2_positive_months,devh2_months,devh2_monthly_positive_ratio,devh2_monthly_plus5_ratio,devh2_avg_month_return,devh2_avg_month_profit_jpy,devh2_worst_month_return,devh2_oos_cumulative_return,devh2_compound_return,devh2_compound_final_capital,devh2_expected_value,devh2_avg_win,devh2_avg_loss,dev_objective,devh1_objective,devh2_objective,stability_objective,validation_signals,validation_losses,validation_holds,validation_avg_return,validation_pf,validation_dd,validation_annual_signals,validation_positive_months,validation_months,validation_monthly_positive_ratio,validation_monthly_plus5_ratio,validation_avg_month_return,validation_avg_month_profit_jpy,validation_worst_month_return,validation_oos_cumulative_return,validation_compound_return,validation_compound_final_capital,validation_expected_value,validation_avg_win,validation_avg_loss,validation_avg_lower,validation_pass,oos_signals,oos_losses,oos_holds,oos_avg_return,oos_pf,oos_dd,oos_annual_signals,oos_positive_months,oos_months,oos_monthly_positive_ratio,oos_monthly_plus5_ratio,oos_avg_month_return,oos_avg_month_profit_jpy,oos_worst_month_return,oos_oos_cumulative_return,oos_compound_return,oos_compound_final_capital,oos_expected_value,oos_avg_win,oos_avg_loss,oos_pf_ratio,oos_insufficient_data,oos_pass
UP25_SCORE70_NIKKEIOFF_TP3.0_SL1.0_H1,25,70,False,3.0,1.0,1,164,34,55,4.802512783691267,9.875786408343405,-17.014213380326225,112.59586466165413,16,19,84.21052631578947,78.94736842105263,57.8954146685719,578954.146685719,-2.136591809799082,186657.594470294,186657.594470294,1867575944.70294,4.802512783691267,6.74114814261619,-2.6099165298452007,96,11,29,5.2505486028863375,20.137231583168507,-5.873198301839555,129.38745387453875,9,10,90.0,80.0,71.93236428995245,719323.6428995244,-2.136591809799082,12684.241841814128,12684.241841814128,127842418.41814128,5.2505486028863375,6.239900182973341,-2.3944408796041263,68,23,26,4.169991627180578,5.544344550655969,-17.014213380326236,98.1699604743083,7,9,77.77777777777779,77.77777777777779,42.29880397814907,422988.03978149063,-1.99378979237943,1360.842158503726,1360.842158503726,14608421.585037261,4.169991627180578,7.687949844163795,-2.7129701016996277,156.98281645833765,157.8238040509448,155.80011659491663,155.80011659491663,93,25,25,5.0513745583923075,7.41685916884185,-22.731314891877496,115.14661016949152,10,11,90.9090909090909,72.72727272727273,67.14866876066154,671486.6876066155,-19.14150067562046,8385.062153243427,8385.062153243427,84850621.53243427,5.0513745583923075,7.985114228983091,-2.9283973456146306,1.2586097911797873,True,203,44,53,4.988153663332142,10.707366586986856,-9.321535260933278,102.98020833333334,21,24,87.5,79.16666666666666,57.62903164084713,576290.3164084713,-9.321535260933267,1589276.2859291504,1589276.2859291504,15893762859.291504,4.988153663332142,7.024573784880382,-2.3707281395353643,1.4436524063943932,False,True
UP20_SCORE70_NIKKEIOFF_TP3.0_SL1.0_H1,20,70,False,3.0,1.0,1,164,34,55,4.802512783691267,9.875786408343405,-17.014213380326225,112.59586466165413,16,19,84.21052631578947,78.94736842105263,57.8954146685719,578954.146685719,-2.136591809799082,186657.594470294,186657.594470294,1867575944.70294,4.802512783691267,6.74114814261619,-2.6099165298452007,96,11,29,5.2505486028863375,20.137231583168507,-5.873198301839555,129.38745387453875,9,10,90.0,80.0,71.93236428995245,719323.6428995244,-2.136591809799082,12684.241841814128,12684.241841814128,127842418.41814128,5.2505486028863375,6.239900182973341,-2.3944408796041263,68,23,26,4.169991627180578,5.544344550655969,-17.014213380326236,98.1699604743083,7,9,77.77777777777779,77.77777777777779,42.29880397814907,422988.03978149063,-1.99378979237943,1360.842158503726,1360.842158503726,14608421.585037261,4.169991627180578,7.687949844163795,-2.7129701016996277,156.98281645833765,157.8238040509448,155.80011659491663,155.80011659491663,93,25,25,5.0513745583923075,7.41685916884185,-22.731314891877496,115.14661016949152,10,11,90.9090909090909,72.72727272727273,67.14866876066154,671486.6876066155,-19.14150067562046,8385.062153243427,8385.062153243427,84850621.53243427,5.0513745583923075,7.985114228983091,-2.9283973456146306,1.2586097911797873,True,203,44,53,4.988153663332142,10.707366586986856,-9.321535260933278,102.98020833333334,21,24,87.5,79.16666666666666,57.62903164084713,576290.3164084713,-9.321535260933267,1589276.2859291504,1589276.2859291504,15893762859.291504,4.988153663332142,7.024573784880382,-2.3707281395353643,1.4436524063943932,False,True
UP30_SCORE70_NIKKEIOFF_TP3.0_SL1.0_H1,30,70,False,3.0,1.0,1,164,34,55,4.802512783691267,9.875786408343405,-17.014213380326225,112.59586466165413,16,19,84.21052631578947,78.94736842105263,57.8954146685719,578954.146685719,-2.136591809799082,186657.594470294,186657.594470294,1867575944.70294,4.802512783691267,6.74114814261619,-2.6099165298452007,96,11,29,5.2505486028863375,20.137231583168507,-5.873198301839555,129.38745387453875,9,10,90.0,80.0,71.93236428995245,719323.6428995244,-2.136591809799082,12684.241841814128,12684.241841814128,127842418.41814128,5.2505486028863375,6.239900182973341,-2.3944408796041263,68,23,26,4.169991627180578,5.544344550655969,-17.014213380326236,98.1699604743083,7,9,77.77777777777779,77.77777777777779,42.29880397814907,422988.03978149063,-1.99378979237943,1360.842158503726,1360.842158503726,14608421.585037261,4.169991627180578,7.687949844163795,-2.7129701016996277,156.98281645833765,157.8238040509448,155.80011659491663,155.80011659491663,93,25,25,5.0513745583923075,7.41685916884185,-22.731314891877496,115.14661016949152,10,11,90.9090909090909,72.72727272727273,67.14866876066154,671486.6876066155,-19.14150067562046,8385.062153243427,8385.062153243427,84850621.53243427,5.0513745583923075,7.985114228983091,-2.9283973456146306,1.2586097911797873,True,203,44,53,4.988153663332142,10.707366586986856,-9.321535260933278,102.98020833333334,21,24,87.5,79.16666666666666,57.62903164084713,576290.3164084713,-9.321535260933267,1589276.2859291504,1589276.2859291504,15893762859.291504,4.988153663332142,7.024573784880382,-2.3707281395353643,1.4436524063943932,False,True
UP25_SCORE70_NIKKEIOFF_TP4.0_SL1.0_H1,25,70,False,4.0,1.0,1,164,34,84,5.406308211590274,10.659900481581735,-17.014213380326215,112.59586466165413,17,19,89.47368421052632,78.94736842105263,69.01430572899658,690143.0572899658,-2.136591809799082,460923.82846199523,460923.82846199523,4610238284.619952,5.406308211590274,7.526304668047929,-2.6995605925125172,96,11,49,5.957429566242488,22.71367563132824,-5.873198301839555,129.38745387453875,9,10,90.0,90.0,84.90371105831,849037.1105830999,-2.136591809799082,23888.83541889125,23888.83541889125,239888354.1889125,5.957429566242488,7.038259859234404,-2.3944408796041263,68,23,35,4.628254534434209,5.808854570530845,-17.014213380326215,98.1699604743083,8,9,88.88888888888889,66.66666666666666,51.35941091864834,513594.1091864834,-1.99378979237943,1821.8266348142017,1821.8266348142017,19218266.348142017,4.628254534434209,8.448167084695699,-2.8454874117295743,157.27904728280075,159.8238040509448,154.2652887335749,154.2652887335749,93,25,37,6.106618979311836,8.251021968140387,-22.731314891877496,115.14661016949152,10,11,90.9090909090909,90.9090909090909,86.47060406900384,864706.0406900384,-19.91475712280184,20088.03631208863,20088.03631208863,201880363.12088627,6.106618979311836,9.503495677777293,-3.1328856405142007,1.7192455351057705,True,203,46,81,6.073169780565683,11.934524166407822,-9.321535260933278,102.98020833333334,20,24,83.33333333333334,79.16666666666666,75.53971115646657,755397.1115646657,-9.321535260933267,11387667.922854653,11387667.922854653,113877679228.54652,6.073169780565683,8.570714476583333,-2.451058855842378,1.44642981348135,False,True
UP20_SCORE70_NIKKEIOFF_TP4.0_SL1.0_H1,20,70,False,4.0,1.0,1,164,34,84,5.406308211590274,10.659900481581735,-17.014213380326215,112.59586466165413,17,19,89.47368421052632,78.94736842105263,69.01430572899658,690143.0572899658,-2.136591809799082,460923.82846199523,460923.82846199523,4610238284.619952,5.406308211590274,7.526304668047929,-2.6995605925125172,96,11,49,5.957429566242488,22.71367563132824,-5.873198301839555,129.38745387453875,9,10,90.0,90.0,84.90371105831,849037.1105830999,-2.136591809799082,23888.83541889125,23888.83541889125,239888354.1889125,5.957429566242488,7.038259859234404,-2.3944408796041263,68,23,35,4.628254534434209,5.808854570530845,-17.014213380326215,98.1699604743083,8,9,88.88888888888889,66.66666666666666,51.35941091864834,513594.1091864834,-1.99378979237943,1821.8266348142017,1821.8266348142017,19218266.348142017,4.628254534434209,8.448167084695699,-2.8454874117295743,157.27904728280075,159.8238040509448,154.2652887335749,154.2652887335749,93,25,37,6.106618979311836,8.251021968140387,-22.731314891877496,115.14661016949152,10,11,90.9090909090909,90.9090909090909,86.47060406900384,864706.0406900384,-19.91475712280184,20088.03631208863,20088.03631208863,201880363.12088627,6.106618979311836,9.503495677777293,-3.1328856405142007,1.7192455351057705,True,203,46,81,6.073169780565683,11.934524166407822,-9.321535260933278,102.98020833333334,20,24,83.33333333333334,79.16666666666666,75.53971115646657,755397.1115646657,-9.321535260933267,11387667.922854653,11387667.922854653,113877679228.54652,6.073169780565683,8.570714476583333,-2.451058855842378,1.44642981348135,False,True
UP30_SCORE70_NIKKEIOFF_TP4.0_SL1.0_H1,30,70,False,4.0,1.0,1,164,34,84,5.406308211590274,10.659900481581735,-17.014213380326215,112.59586466165413,17,19,89.47368421052632,78.94736842105263,69.01430572899658,690143.0572899658,-2.136591809799082,460923.82846199523,460923.82846199523,4610238284.619952,5.406308211590274,7.526304668047929,-2.6995605925125172,96,11,49,5.957429566242488,22.71367563132824,-5.873198301839555,129.38745387453875,9,10,90.0,90.0,84.90371105831,849037.1105830999,-2.136591809799082,23888.83541889125,23888.83541889125,239888354.1889125,5.957429566242488,7.038259859234404,-2.3944408796041263,68,23,35,4.628254534434209,5.808854570530845,-17.014213380326215,98.1699604743083,8,9,88.88888888888889,66.66666666666666,51.35941091864834,513594.1091864834,-1.99378979237943,1821.8266348142017,1821.8266348142017,19218266.348142017,4.628254534434209,8.448167084695699,-2.8454874117295743,157.27904728280075,159.8238040509448,154.2652887335749,154.2652887335749,93,25,37,6.106618979311836,8.251021968140387,-22.731314891877496,115.14661016949152,10,11,90.9090909090909,90.9090909090909,86.47060406900384,864706.0406900384,-19.91475712280184,20088.03631208863,20088.03631208863,201880363.12088627,6.106618979311836,9.503495677777293,-3.1328856405142007,1.7192455351057705,True,203,46,81,6.073169780565683,11.934524166407822,-9.321535260933278,102.98020833333334,20,24,83.33333333333334,79.16666666666666,75.53971115646657,755397.1115646657,-9.321535260933267,11387667.922854653,11387667.922854653,113877679228.54652,6.073169780565683,8.570714476583333,-2.451058855842378,1.44642981348135,False,True
UP25_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,25,70,False,3.5,1.0,1,164,34,71,5.1443151015931425,10.280411198199157,-17.014213380326236,112.59586466165413,17,19,89.47368421052632,78.94736842105263,64.15982387564546,641598.2387564545,-2.136591809799082,311853.21012697247,311853.21012697247,3119532101.2697244,5.1443151015931425,7.189047028093777,-2.6737775585563406,96,11,41,5.661214825411206,21.634030336640315,-5.873198301839566,129.38745387453875,9,10,90.0,90.0,79.00026499410686,790002.6499410686,-2.136591809799082,18324.222125591605,18324.222125591605,184242221.25591603,5.661214825411206,6.70371144606025,-2.3944408796041263,68,23,30,4.414574315026465,5.649109060525264,-17.014213380326215,98.1699604743083,8,9,88.88888888888889,66.66666666666666,47.67044485513281,476704.4485513281,-1.99378979237943,1593.1689598643277,1593.1689598643277,16931689.598643277,4.414574315026465,8.105792016379333,-2.8073733615334864,157.27904728280075,159.8238040509448,153.94476840446328,153.94476840446328,93,25,30,5.684057719391435,7.953993432515347,-22.731314891877506,115.14661016949152,10,11,90.9090909090909,81.81818181818183,80.13381187961349,801338.1187961348,-20.682177461761142,14237.481032625286,14237.481032625286,143374810.32625285,5.684057719391435,8.89167268000652,-3.0406549734815953,1.5050134024666162,True,203,46,68,5.451388888113805,11.24627121421331,-9.321535260933267,102.98020833333334,20,24,83.33333333333334,79.16666666666666,65.01698819494875,650169.8819494876,-9.321535260933267,3702269.8719035755,3702269.8719035755,37023698719.03575,5.451388888113805,7.7365307408455575,-2.3478996092532642,1.4139150741864297,False,True
UP20_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,20,70,False,3.5,1.0,1,164,34,71,5.1443151015931425,10.280411198199157,-17.014213380326236,112.59586466165413,17,19,89.47368421052632,78.94736842105263,64.15982387564546,641598.2387564545,-2.136591809799082,311853.21012697247,311853.21012697247,3119532101.2697244,5.1443151015931425,7.189047028093777,-2.6737775585563406,96,11,41,5.661214825411206,21.634030336640315,-5.873198301839566,129.38745387453875,9,10,90.0,90.0,79.00026499410686,790002.6499410686,-2.136591809799082,18324.222125591605,18324.222125591605,184242221.25591603,5.661214825411206,6.70371144606025,-2.3944408796041263,68,23,30,4.414574315026465,5.649109060525264,-17.014213380326215,98.1699604743083,8,9,88.88888888888889,66.66666666666666,47.67044485513281,476704.4485513281,-1.99378979237943,1593.1689598643277,1593.1689598643277,16931689.598643277,4.414574315026465,8.105792016379333,-2.8073733615334864,157.27904728280075,159.8238040509448,153.94476840446328,153.94476840446328,93,25,30,5.684057719391435,7.953993432515347,-22.731314891877506,115.14661016949152,10,11,90.9090909090909,81.81818181818183,80.13381187961349,801338.1187961348,-20.682177461761142,14237.481032625286,14237.481032625286,143374810.32625285,5.684057719391435,8.89167268000652,-3.0406549734815953,1.5050134024666162,True,203,46,68,5.451388888113805,11.24627121421331,-9.321535260933267,102.98020833333334,20,24,83.33333333333334,79.16666666666666,65.01698819494875,650169.8819494876,-9.321535260933267,3702269.8719035755,3702269.8719035755,37023698719.03575,5.451388888113805,7.7365307408455575,-2.3478996092532642,1.4139150741864297,False,True
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,30,70,False,3.5,1.0,1,164,34,71,5.1443151015931425,10.280411198199157,-17.014213380326236,112.59586466165413,17,19,89.47368421052632,78.94736842105263,64.15982387564546,641598.2387564545,-2.136591809799082,311853.21012697247,311853.21012697247,3119532101.2697244,5.1443151015931425,7.189047028093777,-2.6737775585563406,96,11,41,5.661214825411206,21.634030336640315,-5.873198301839566,129.38745387453875,9,10,90.0,90.0,79.00026499410686,790002.6499410686,-2.136591809799082,18324.222125591605,18324.222125591605,184242221.25591603,5.661214825411206,6.70371144606025,-2.3944408796041263,68,23,30,4.414574315026465,5.649109060525264,-17.014213380326215,98.1699604743083,8,9,88.88888888888889,66.66666666666666,47.67044485513281,476704.4485513281,-1.99378979237943,1593.1689598643277,1593.1689598643277,16931689.598643277,4.414574315026465,8.105792016379333,-2.8073733615334864,157.27904728280075,159.8238040509448,153.94476840446328,153.94476840446328,93,25,30,5.684057719391435,7.953993432515347,-22.731314891877506,115.14661016949152,10,11,90.9090909090909,81.81818181818183,80.13381187961349,801338.1187961348,-20.682177461761142,14237.481032625286,14237.481032625286,143374810.32625285,5.684057719391435,8.89167268000652,-3.0406549734815953,1.5050134024666162,True,203,46,68,5.451388888113805,11.24627121421331,-9.321535260933267,102.98020833333334,20,24,83.33333333333334,79.16666666666666,65.01698819494875,650169.8819494876,-9.321535260933267,3702269.8719035755,3702269.8719035755,37023698719.03575,5.451388888113805,7.7365307408455575,-2.3478996092532642,1.4139150741864297,False,True
UP25_SCORE50_NIKKEIOFF_TP4.0_SL1.0_H1,25,50,False,4.0,1.0,1,173,38,89,5.126842700124086,9.365882447312222,-17.86966793218673,118.55206378986867,16,19,84.21052631578947,78.94736842105263,70.179946814558,701799.46814558,-6.212251105480082,460417.7121652652,460417.7121652652,4605177121.652652,5.126842700124086,7.355281052068136,-2.7899777607297778,100,14,50,5.663714555806873,17.467619461762666,-6.238392977224172,134.28308823529412,9,10,90.0,90.0,84.22116808110302,842211.6808110301,-2.136591809799082,22570.333114901445,22570.333114901445,226703331.14901444,5.663714555806873,6.9856336418122815,-2.456645543940621,73,24,39,4.3914018019284855,5.475634638010251,-17.86966793218674,105.38833992094862,7,9,77.77777777777779,66.66666666666666,54.578589851730165,545785.8985173017,-6.212251105480082,1931.3672050216255,1931.3672050216255,20313672.050216254,4.3914018019284855,8.00404997619066,-2.984421553856786,157.2533836462449,159.81284821068328,153.88434599826047,153.88434599826047,94,25,39,6.310986020206681,8.439739732393056,-23.862826805561465,116.38474576271186,10,11,90.9090909090909,90.9090909090909,92.3884235151802,923884.235151802,-21.087514318022926,25083.511199195884,25083.511199195884,251835111.99195883,6.310986020206681,9.753203643261532,-3.189534619424703,1.3678420465976666,True,209,50,79,6.318264322893117,11.656593434702698,-9.757751710366879,106.02395833333334,20,24,83.33333333333334,79.16666666666666,84.84868404723373,848486.8404723373,-9.321535260933267,24464378.07636903,24464378.07636903,244644780763.69028,6.318264322893117,9.08448274588948,-2.4783102622353197,1.3811555574353613,False,True
