strategy,up,score,nikkei,tp,sl,hold,dev_signals,dev_losses,dev_holds,dev_avg_return,dev_pf,dev_dd,dev_annual_signals,dev_positive_months,dev_months,dev_monthly_positive_ratio,dev_monthly_plus5_ratio,dev_avg_month_return,dev_avg_month_profit_jpy,dev_worst_month_return,dev_oos_cumulative_return,dev_compound_return,dev_compound_final_capital,dev_expected_value,dev_avg_win,dev_avg_loss,devh1_signals,devh1_losses,devh1_holds,devh1_avg_return,devh1_pf,devh1_dd,devh1_annual_signals,devh1_positive_months,devh1_months,devh1_monthly_positive_ratio,devh1_monthly_plus5_ratio,devh1_avg_month_return,devh1_avg_month_profit_jpy,devh1_worst_month_return,devh1_oos_cumulative_return,devh1_compound_return,devh1_compound_final_capital,devh1_expected_value,devh1_avg_win,devh1_avg_loss,devh2_signals,devh2_losses,devh2_holds,devh2_avg_return,devh2_pf,devh2_dd,devh2_annual_signals,devh2_positive_months,devh2_months,devh2_monthly_positive_ratio,devh2_monthly_plus5_ratio,devh2_avg_month_return,devh2_avg_month_profit_jpy,devh2_worst_month_return,devh2_oos_cumulative_return,devh2_compound_return,devh2_compound_final_capital,devh2_expected_value,devh2_avg_win,devh2_avg_loss,dev_objective,devh1_objective,devh2_objective,stability_objective,validation_signals,validation_losses,validation_holds,validation_avg_return,validation_pf,validation_dd,validation_annual_signals,validation_positive_months,validation_months,validation_monthly_positive_ratio,validation_monthly_plus5_ratio,validation_avg_month_return,validation_avg_month_profit_jpy,validation_worst_month_return,validation_oos_cumulative_return,validation_compound_return,validation_compound_final_capital,validation_expected_value,validation_avg_win,validation_avg_loss,validation_avg_lower,validation_pass,oos_signals,oos_losses,oos_holds,oos_avg_return,oos_pf,oos_dd,oos_annual_signals,oos_positive_months,oos_months,oos_monthly_positive_ratio,oos_monthly_plus5_ratio,oos_avg_month_return,oos_avg_month_profit_jpy,oos_worst_month_return,oos_oos_cumulative_return,oos_compound_return,oos_compound_final_capital,oos_expected_value,oos_avg_win,oos_avg_loss,oos_pf_ratio,oos_insufficient_data,oos_pass,profit_objective,sizing,prob_10y,prob_15y,prob_20y,bankruptcy_prob,p90_max_dd,final_status,up_threshold,score_threshold,nikkei_filter,tp_multiplier,sl_multiplier,hold_days,oos_validation_pf_ratio,fold,oos_end
UP30_SCORE40_NIKKEIOFF_TP4.0_SL1.0_H1,30,40,False,4.0,1.0,1,173,38,89,5.121764360796492,9.400758616340443,-17.219819500879318,118.55206378986868,16,19,84.21052631578947,78.94736842105263,69.99219566257041,699921.9566257042,-5.470149999948237,455740.4657461089,455740.4657461089,4558404657.461088,5.121764360796492,7.344738261816979,-2.7756429191447127,99,14,50,5.624851298165081,16.810924129204036,-6.238392977224172,132.9402573529412,9,10,90.0,90.0,82.54916006704487,825491.6006704487,-2.889531553560853,20609.664481854477,20609.664481854477,207096644.81854475,5.624851298165081,6.965649986300711,-2.5157121655155312,75,25,39,4.383131201581702,5.648099103496032,-17.21981950087933,106.59046692607004,7,9,77.77777777777779,66.66666666666666,55.96819142164909,559681.9142164909,-5.470149999948237,2090.7524778046745,2090.7524778046745,21907524.778046746,4.383131201581702,7.989188330194636,-2.8289830556441644,157.27287909918414,159.81284821068328,153.89143555067952,153.89143555067952,95,25,40,6.2942389959535,8.498931114479927,-23.86284172882628,118.02295918367346,10,11,90.9090909090909,81.81818181818183,97.45647350543568,974564.7350543566,-21.08753844887188,26215.23966991937,26215.23966991937,263152396.6991937,6.2942389959535,9.681301372275165,-3.1895356577471508,1.5710419233330817,True,209,48,82,6.343187222290394,11.794933519728062,-9.75774942955201,105.87690707350902,21,25,84.0,80.0,81.92763063244865,819276.3063244866,-9.321538817637098,25816568.601561915,25816568.601561915,258166686015.61917,6.343187222290394,8.99711901438703,-2.558542330367081,1.3878137569126334,False,True,282.00726751711346,0.01,100.0,100.0,100.0,0.0,0.0,PASS,30,40,False,4.0,1.0,1,1.3878137569126334,1,2023-09-01
UP25_SCORE40_NIKKEIOFF_TP4.0_SL1.0_H1,25,40,False,4.0,1.0,1,173,38,89,5.121764360796492,9.400758616340443,-17.219819500879318,118.55206378986868,16,19,84.21052631578947,78.94736842105263,69.99219566257041,699921.9566257042,-5.470149999948237,455740.4657461089,455740.4657461089,4558404657.461088,5.121764360796492,7.344738261816979,-2.7756429191447127,99,14,50,5.624851298165081,16.810924129204036,-6.238392977224172,132.9402573529412,9,10,90.0,90.0,82.54916006704487,825491.6006704487,-2.889531553560853,20609.664481854477,20609.664481854477,207096644.81854475,5.624851298165081,6.965649986300711,-2.5157121655155312,75,25,39,4.383131201581702,5.648099103496032,-17.21981950087933,106.59046692607004,7,9,77.77777777777779,66.66666666666666,55.96819142164909,559681.9142164909,-5.470149999948237,2090.7524778046745,2090.7524778046745,21907524.778046746,4.383131201581702,7.989188330194636,-2.8289830556441644,157.27287909918414,159.81284821068328,153.89143555067952,153.89143555067952,95,25,40,6.2942389959535,8.498931114479927,-23.86284172882628,118.02295918367346,10,11,90.9090909090909,81.81818181818183,97.45647350543568,974564.7350543566,-21.08753844887188,26215.23966991937,26215.23966991937,263152396.6991937,6.2942389959535,9.681301372275165,-3.1895356577471508,1.5710419233330817,True,209,48,82,6.343187222290394,11.794933519728062,-9.75774942955201,105.87690707350902,21,25,84.0,80.0,81.92763063244865,819276.3063244866,-9.321538817637098,25816568.601561915,25816568.601561915,258166686015.61917,6.343187222290394,8.99711901438703,-2.558542330367081,1.3878137569126334,False,True,282.00726751711346,0.01,100.0,100.0,100.0,0.0,0.0,PASS,25,40,False,4.0,1.0,1,1.3878137569126334,1,2023-09-01
UP20_SCORE40_NIKKEIOFF_TP4.0_SL1.0_H1,20,40,False,4.0,1.0,1,173,38,89,5.121764360796492,9.400758616340443,-17.219819500879318,118.55206378986868,16,19,84.21052631578947,78.94736842105263,69.99219566257041,699921.9566257042,-5.470149999948237,455740.4657461089,455740.4657461089,4558404657.461088,5.121764360796492,7.344738261816979,-2.7756429191447127,99,14,50,5.624851298165081,16.810924129204036,-6.238392977224172,132.9402573529412,9,10,90.0,90.0,82.54916006704487,825491.6006704487,-2.889531553560853,20609.664481854477,20609.664481854477,207096644.81854475,5.624851298165081,6.965649986300711,-2.5157121655155312,75,25,39,4.383131201581702,5.648099103496032,-17.21981950087933,106.59046692607004,7,9,77.77777777777779,66.66666666666666,55.96819142164909,559681.9142164909,-5.470149999948237,2090.7524778046745,2090.7524778046745,21907524.778046746,4.383131201581702,7.989188330194636,-2.8289830556441644,157.27287909918414,159.81284821068328,153.89143555067952,153.89143555067952,95,25,40,6.2942389959535,8.498931114479927,-23.86284172882628,118.02295918367346,10,11,90.9090909090909,81.81818181818183,97.45647350543568,974564.7350543566,-21.08753844887188,26215.23966991937,26215.23966991937,263152396.6991937,6.2942389959535,9.681301372275165,-3.1895356577471508,1.5710419233330817,True,209,48,82,6.343187222290394,11.794933519728062,-9.75774942955201,105.87690707350902,21,25,84.0,80.0,81.92763063244865,819276.3063244866,-9.321538817637098,25816568.601561915,25816568.601561915,258166686015.61917,6.343187222290394,8.99711901438703,-2.558542330367081,1.3878137569126334,False,True,282.00726751711346,0.01,100.0,100.0,100.0,0.0,0.0,PASS,20,40,False,4.0,1.0,1,1.3878137569126334,1,2023-09-01
UP25_SCORE30_NIKKEIOFF_TP4.0_SL1.0_H1,25,30,False,4.0,1.0,1,174,38,90,5.109161640101831,9.428527346014262,-17.219819500879318,119.2373358348968,16,19,84.21052631578947,78.94736842105263,70.26762782751217,702676.2782751217,-5.470149999948237,469091.5359390285,469091.5359390285,4691915359.390285,5.109161640101831,7.312268796361894,-2.7756429191447127,99,14,50,5.624851298165081,16.810924129204036,-6.238392977224172,132.9402573529412,9,10,90.0,90.0,82.54916006704487,825491.6006704487,-2.889531553560853,20609.664481854477,20609.664481854477,207096644.81854475,5.624851298165081,6.965649986300711,-2.5157121655155312,76,25,40,4.36399646155991,5.6895117369733805,-17.21981950087933,108.01167315175098,7,9,77.77777777777779,66.66666666666666,56.54965932541504,565496.5932541504,-5.470149999948237,2154.917229081439,2154.917229081439,22549172.29081439,4.36399646155991,7.889966813130535,-2.8289830556441644,157.27287909918414,159.81284821068328,153.86273344064682,153.86273344064682,95,25,40,6.2942389959535,8.498931114479927,-23.86284172882628,118.02295918367346,10,11,90.9090909090909,81.81818181818183,97.45647350543568,974564.7350543566,-21.08753844887188,26215.23966991937,26215.23966991937,263152396.6991937,6.2942389959535,9.681301372275165,-3.1895356577471508,1.5710419233330817,True,209,48,82,6.343187222290394,11.794933519728062,-9.75774942955201,105.87690707350902,21,25,84.0,80.0,81.92763063244865,819276.3063244866,-9.321538817637098,25816568.601561915,25816568.601561915,258166686015.61917,6.343187222290394,8.99711901438703,-2.558542330367081,1.3878137569126334,False,True,282.00726751711346,0.01,100.0,100.0,100.0,0.0,0.0,PASS,25,30,False,4.0,1.0,1,1.3878137569126334,1,2023-09-01
UP20_SCORE30_NIKKEIOFF_TP4.0_SL1.0_H1,20,30,False,4.0,1.0,1,174,38,90,5.109161640101831,9.428527346014262,-17.219819500879318,119.2373358348968,16,19,84.21052631578947,78.94736842105263,70.26762782751217,702676.2782751217,-5.470149999948237,469091.5359390285,469091.5359390285,4691915359.390285,5.109161640101831,7.312268796361894,-2.7756429191447127,99,14,50,5.624851298165081,16.810924129204036,-6.238392977224172,132.9402573529412,9,10,90.0,90.0,82.54916006704487,825491.6006704487,-2.889531553560853,20609.664481854477,20609.664481854477,207096644.81854475,5.624851298165081,6.965649986300711,-2.5157121655155312,76,25,40,4.36399646155991,5.6895117369733805,-17.21981950087933,108.01167315175098,7,9,77.77777777777779,66.66666666666666,56.54965932541504,565496.5932541504,-5.470149999948237,2154.917229081439,2154.917229081439,22549172.29081439,4.36399646155991,7.889966813130535,-2.8289830556441644,157.27287909918414,159.81284821068328,153.86273344064682,153.86273344064682,95,25,40,6.2942389959535,8.498931114479927,-23.86284172882628,118.02295918367346,10,11,90.9090909090909,81.81818181818183,97.45647350543568,974564.7350543566,-21.08753844887188,26215.23966991937,26215.23966991937,263152396.6991937,6.2942389959535,9.681301372275165,-3.1895356577471508,1.5710419233330817,True,209,48,82,6.343187222290394,11.794933519728062,-9.75774942955201,105.87690707350902,21,25,84.0,80.0,81.92763063244865,819276.3063244866,-9.321538817637098,25816568.601561915,25816568.601561915,258166686015.61917,6.343187222290394,8.99711901438703,-2.558542330367081,1.3878137569126334,False,True,282.00726751711346,0.01,100.0,100.0,100.0,0.0,0.0,PASS,20,30,False,4.0,1.0,1,1.3878137569126334,1,2023-09-01
UP30_SCORE30_NIKKEIOFF_TP4.0_SL1.0_H1,30,30,False,4.0,1.0,1,174,38,90,5.109161640101831,9.428527346014262,-17.219819500879318,119.2373358348968,16,19,84.21052631578947,78.94736842105263,70.26762782751217,702676.2782751217,-5.470149999948237,469091.5359390285,469091.5359390285,4691915359.390285,5.109161640101831,7.312268796361894,-2.7756429191447127,99,14,50,5.624851298165081,16.810924129204036,-6.238392977224172,132.9402573529412,9,10,90.0,90.0,82.54916006704487,825491.6006704487,-2.889531553560853,20609.664481854477,20609.664481854477,207096644.81854475,5.624851298165081,6.965649986300711,-2.5157121655155312,76,25,40,4.36399646155991,5.6895117369733805,-17.21981950087933,108.01167315175098,7,9,77.77777777777779,66.66666666666666,56.54965932541504,565496.5932541504,-5.470149999948237,2154.917229081439,2154.917229081439,22549172.29081439,4.36399646155991,7.889966813130535,-2.8289830556441644,157.27287909918414,159.81284821068328,153.86273344064682,153.86273344064682,95,25,40,6.2942389959535,8.498931114479927,-23.86284172882628,118.02295918367346,10,11,90.9090909090909,81.81818181818183,97.45647350543568,974564.7350543566,-21.08753844887188,26215.23966991937,26215.23966991937,263152396.6991937,6.2942389959535,9.681301372275165,-3.1895356577471508,1.5710419233330817,True,209,48,82,6.343187222290394,11.794933519728062,-9.75774942955201,105.87690707350902,21,25,84.0,80.0,81.92763063244865,819276.3063244866,-9.321538817637098,25816568.601561915,25816568.601561915,258166686015.61917,6.343187222290394,8.99711901438703,-2.558542330367081,1.3878137569126334,False,True,282.00726751711346,0.01,100.0,100.0,100.0,0.0,0.0,PASS,30,30,False,4.0,1.0,1,1.3878137569126334,1,2023-09-01
UP25_SCORE20_NIKKEIOFF_TP4.0_SL1.0_H1,25,20,False,4.0,1.0,1,174,38,90,5.109161640101831,9.428527346014262,-17.219819500879318,119.2373358348968,16,19,84.21052631578947,78.94736842105263,70.26762782751217,702676.2782751217,-5.470149999948237,469091.5359390285,469091.5359390285,4691915359.390285,5.109161640101831,7.312268796361894,-2.7756429191447127,99,14,50,5.624851298165081,16.810924129204036,-6.238392977224172,132.9402573529412,9,10,90.0,90.0,82.54916006704487,825491.6006704487,-2.889531553560853,20609.664481854477,20609.664481854477,207096644.81854475,5.624851298165081,6.965649986300711,-2.5157121655155312,76,25,40,4.36399646155991,5.6895117369733805,-17.21981950087933,108.01167315175098,7,9,77.77777777777779,66.66666666666666,56.54965932541504,565496.5932541504,-5.470149999948237,2154.917229081439,2154.917229081439,22549172.29081439,4.36399646155991,7.889966813130535,-2.8289830556441644,157.27287909918414,159.81284821068328,153.86273344064682,153.86273344064682,95,25,40,6.2942389959535,8.498931114479927,-23.86284172882628,118.02295918367346,10,11,90.9090909090909,81.81818181818183,97.45647350543568,974564.7350543566,-21.08753844887188,26215.23966991937,26215.23966991937,263152396.6991937,6.2942389959535,9.681301372275165,-3.1895356577471508,1.5710419233330817,True,212,51,82,6.22233110557471,11.194081478296392,-11.49945132551986,107.39667128987516,21,25,84.0,80.0,81.55590589922217,815559.0589922216,-9.321538817637098,24149282.423114505,24149282.423114505,241493824231.14505,6.22233110557471,8.99711901438703,-2.537293469303401,1.3171163911688428,False,True,281.9550164602344,0.01,100.0,100.0,100.0,0.0,0.0,PASS,25,20,False,4.0,1.0,1,1.3171163911688428,1,2023-09-01
UP30_SCORE20_NIKKEIOFF_TP4.0_SL1.0_H1,30,20,False,4.0,1.0,1,174,38,90,5.109161640101831,9.428527346014262,-17.219819500879318,119.2373358348968,16,19,84.21052631578947,78.94736842105263,70.26762782751217,702676.2782751217,-5.470149999948237,469091.5359390285,469091.5359390285,4691915359.390285,5.109161640101831,7.312268796361894,-2.7756429191447127,99,14,50,5.624851298165081,16.810924129204036,-6.238392977224172,132.9402573529412,9,10,90.0,90.0,82.54916006704487,825491.6006704487,-2.889531553560853,20609.664481854477,20609.664481854477,207096644.81854475,5.624851298165081,6.965649986300711,-2.5157121655155312,76,25,40,4.36399646155991,5.6895117369733805,-17.21981950087933,108.01167315175098,7,9,77.77777777777779,66.66666666666666,56.54965932541504,565496.5932541504,-5.470149999948237,2154.917229081439,2154.917229081439,22549172.29081439,4.36399646155991,7.889966813130535,-2.8289830556441644,157.27287909918414,159.81284821068328,153.86273344064682,153.86273344064682,95,25,40,6.2942389959535,8.498931114479927,-23.86284172882628,118.02295918367346,10,11,90.9090909090909,81.81818181818183,97.45647350543568,974564.7350543566,-21.08753844887188,26215.23966991937,26215.23966991937,263152396.6991937,6.2942389959535,9.681301372275165,-3.1895356577471508,1.5710419233330817,True,212,51,82,6.22233110557471,11.194081478296392,-11.49945132551986,107.39667128987516,21,25,84.0,80.0,81.55590589922217,815559.0589922216,-9.321538817637098,24149282.423114505,24149282.423114505,241493824231.14505,6.22233110557471,8.99711901438703,-2.537293469303401,1.3171163911688428,False,True,281.9550164602344,0.01,100.0,100.0,100.0,0.0,0.0,PASS,30,20,False,4.0,1.0,1,1.3171163911688428,1,2023-09-01
UP20_SCORE20_NIKKEIOFF_TP4.0_SL1.0_H1,20,20,False,4.0,1.0,1,174,38,90,5.109161640101831,9.428527346014262,-17.219819500879318,119.2373358348968,16,19,84.21052631578947,78.94736842105263,70.26762782751217,702676.2782751217,-5.470149999948237,469091.5359390285,469091.5359390285,4691915359.390285,5.109161640101831,7.312268796361894,-2.7756429191447127,99,14,50,5.624851298165081,16.810924129204036,-6.238392977224172,132.9402573529412,9,10,90.0,90.0,82.54916006704487,825491.6006704487,-2.889531553560853,20609.664481854477,20609.664481854477,207096644.81854475,5.624851298165081,6.965649986300711,-2.5157121655155312,76,25,40,4.36399646155991,5.6895117369733805,-17.21981950087933,108.01167315175098,7,9,77.77777777777779,66.66666666666666,56.54965932541504,565496.5932541504,-5.470149999948237,2154.917229081439,2154.917229081439,22549172.29081439,4.36399646155991,7.889966813130535,-2.8289830556441644,157.27287909918414,159.81284821068328,153.86273344064682,153.86273344064682,95,25,40,6.2942389959535,8.498931114479927,-23.86284172882628,118.02295918367346,10,11,90.9090909090909,81.81818181818183,97.45647350543568,974564.7350543566,-21.08753844887188,26215.23966991937,26215.23966991937,263152396.6991937,6.2942389959535,9.681301372275165,-3.1895356577471508,1.5710419233330817,True,212,51,82,6.22233110557471,11.194081478296392,-11.49945132551986,107.39667128987516,21,25,84.0,80.0,81.55590589922217,815559.0589922216,-9.321538817637098,24149282.423114505,24149282.423114505,241493824231.14505,6.22233110557471,8.99711901438703,-2.537293469303401,1.3171163911688428,False,True,281.9550164602344,0.01,100.0,100.0,100.0,0.0,0.0,PASS,20,20,False,4.0,1.0,1,1.3171163911688428,1,2023-09-01
UP20_SCORE40_NIKKEIOFF_TP4.0_SL1.25_H1,20,40,False,4.0,1.25,1,173,38,89,5.033989883144577,8.217673363764215,-22.36628270839476,118.55206378986868,16,19,84.21052631578947,78.94736842105263,68.86477427855174,688647.7427855175,-8.287476261015247,389135.4021484702,389135.4021484702,3892354021.484702,5.033989883144577,7.344738261816979,-3.1752477779284343,99,14,50,5.582529341637356,15.02366384990788,-6.038838738060659,132.9402573529412,9,10,90.0,90.0,81.68058524403094,816805.8524403094,-3.562765706449233,19731.040759098534,19731.040759098534,198310407.5909854,5.582529341637356,6.965649986300711,-2.8149888581044427,75,25,39,4.236529722414547,4.888166237142844,-22.36628270839476,106.59046692607004,7,9,77.77777777777779,66.66666666666666,54.55316274762512,545531.6274762512,-8.287476261015247,1853.5310819260924,1853.5310819260924,19535310.819260925,4.236529722414547,7.989188330194636,-3.268787493145632,157.11848520295868,159.8188348378582,153.4388558017033,153.4388558017033,95,25,38,6.230931359844959,7.546671576882058,-27.018358856112144,118.02295918367346,10,11,90.9090909090909,81.81818181818183,97.90009731410046,979000.9731410046,-24.9659940038674,24624.823086592147,24624.823086592147,247248230.86592147,6.230931359844959,9.74795303814048,-3.6167293393825015,1.3409080502305697,True,209,47,81,6.3111677452999615,11.020407502684796,-11.72142339191582,105.87690707350902,21,25,84.0,80.0,80.6870180310248,806870.1803102479,-11.403966327455684,23989628.71581958,23989628.71581958,239897287158.19577,6.3111677452999615,8.954745870048107,-2.8007398336191787,1.460300397388954,False,True,281.9483572982425,0.01,100.0,100.0,100.0,0.0,0.0,PASS,20,40,False,4.0,1.25,1,1.460300397388954,1,2023-09-01
