strategy,up,score,nikkei,tp,sl,hold,dev_signals,dev_losses,dev_holds,dev_avg_return,dev_pf,dev_dd,dev_annual_signals,dev_positive_months,dev_months,dev_monthly_positive_ratio,dev_monthly_plus5_ratio,dev_avg_month_return,dev_avg_month_profit_jpy,dev_worst_month_return,dev_oos_cumulative_return,dev_compound_return,dev_compound_final_capital,dev_expected_value,dev_avg_win,dev_avg_loss,devh1_signals,devh1_losses,devh1_holds,devh1_avg_return,devh1_pf,devh1_dd,devh1_annual_signals,devh1_positive_months,devh1_months,devh1_monthly_positive_ratio,devh1_monthly_plus5_ratio,devh1_avg_month_return,devh1_avg_month_profit_jpy,devh1_worst_month_return,devh1_oos_cumulative_return,devh1_compound_return,devh1_compound_final_capital,devh1_expected_value,devh1_avg_win,devh1_avg_loss,devh2_signals,devh2_losses,devh2_holds,devh2_avg_return,devh2_pf,devh2_dd,devh2_annual_signals,devh2_positive_months,devh2_months,devh2_monthly_positive_ratio,devh2_monthly_plus5_ratio,devh2_avg_month_return,devh2_avg_month_profit_jpy,devh2_worst_month_return,devh2_oos_cumulative_return,devh2_compound_return,devh2_compound_final_capital,devh2_expected_value,devh2_avg_win,devh2_avg_loss,dev_objective,devh1_objective,devh2_objective,stability_objective,validation_signals,validation_losses,validation_holds,validation_avg_return,validation_pf,validation_dd,validation_annual_signals,validation_positive_months,validation_months,validation_monthly_positive_ratio,validation_monthly_plus5_ratio,validation_avg_month_return,validation_avg_month_profit_jpy,validation_worst_month_return,validation_oos_cumulative_return,validation_compound_return,validation_compound_final_capital,validation_expected_value,validation_avg_win,validation_avg_loss,validation_avg_lower,validation_pass,oos_signals,oos_losses,oos_holds,oos_avg_return,oos_pf,oos_dd,oos_annual_signals,oos_positive_months,oos_months,oos_monthly_positive_ratio,oos_monthly_plus5_ratio,oos_avg_month_return,oos_avg_month_profit_jpy,oos_worst_month_return,oos_oos_cumulative_return,oos_compound_return,oos_compound_final_capital,oos_expected_value,oos_avg_win,oos_avg_loss,oos_pf_ratio,oos_insufficient_data,oos_pass
UP25_SCORE80_NIKKEION_TP4.0_SL1.0_H3,25,80,True,4.0,1.0,3,107,15,40,7.8549566401552235,20.75076450763734,-10.955558281581279,32.1131881676253,24,26,92.3076923076923,92.3076923076923,42.49316853166759,424931.6853166759,-4.942767295597483,279302.83442945394,279302.83442945394,2794028344.2945395,7.8549566401552235,9.598203052945355,-2.83695469162424,41,6,14,6.649908253488985,21.461975848748686,-4.243855532902452,26.45803886925795,11,12,91.66666666666666,91.66666666666666,26.004496916567934,260044.96916567933,-1.9638631207775648,1241.239674401231,1241.239674401231,13412396.744012311,6.649908253488985,8.170593420829846,-2.220755222666026,66,9,26,8.6035473045994,20.426555605933846,-10.9555582815813,38.20364500792393,13,14,92.85714285714286,92.85714285714286,56.626315630324434,566263.1563032443,-4.942767295597483,20731.685772655637,20731.685772655637,208316857.7265564,8.6035473045994,10.474805458630316,-3.2477543375963815,160.13287171309102,160.20601766734626,160.24276182298115,160.20601766734626,76,28,20,3.669296211826413,5.018359217562598,-21.58995832261299,34.22811344019729,10,18,55.55555555555556,55.55555555555556,19.39063697839753,193906.3697839753,-8.766943753590706,1275.9129506343243,1275.9129506343243,13759129.506343242,3.669296211826413,7.25551284166013,-2.478503725031389,0.23584376117390993,True,96,44,44,1.985257058332443,2.439277683552472,-26.32530517051823,59.32994923857868,10,14,71.42857142857143,71.42857142857143,14.35296134385179,143529.6134385179,-12.294353722830287,470.5635386445283,470.5635386445283,5705635.386445283,1.985257058332443,6.211568646405225,-3.0094748184808435,0.48607076094031026,False,False
UP25_SCORE80_NIKKEION_TP3.5_SL1.0_H3,25,80,True,3.5,1.0,3,107,15,31,7.379051885544532,19.55413374734393,-10.95555828158129,32.1131881676253,24,26,92.3076923076923,92.3076923076923,39.11863029978946,391186.3029978946,-4.942767295597483,176746.85656668968,176746.85656668968,1768468565.6668966,7.379051885544532,9.044705131822049,-2.83695469162424,41,6,13,6.128825393071672,19.858587576517746,-4.243855532902463,26.45803886925795,11,12,91.66666666666666,91.66666666666666,23.71610991778836,237161.0991778836,-1.9638631207775648,1002.4629522588466,1002.4629522588466,11024629.522588465,6.128825393071672,7.560182070055277,-2.220755222666026,66,9,18,8.155707736929187,19.415347094389798,-10.95555828158129,38.20364500792393,13,14,92.85714285714286,92.85714285714286,52.32079062721898,523207.90627218987,-4.942767295597483,15941.070242255884,15941.070242255884,160410702.42255884,8.155707736929187,9.956254380275332,-3.2477543375963815,160.13287171309102,160.20601766734626,160.24276182298115,160.20601766734626,76,28,15,3.4821035730866177,4.813358797341548,-21.58995832261298,34.22811344019729,11,18,61.111111111111114,50.0,17.90511161642108,179051.1161642108,-8.766943753590706,1115.4387440646356,1115.4387440646356,12154387.440646354,3.4821035730866177,6.959124496988788,-2.478503725031389,0.16592091490198002,True,96,43,40,2.209706548490474,2.652380655846396,-26.32530517051823,59.32994923857868,10,14,71.42857142857143,71.42857142857143,16.66369514325661,166636.9514325661,-12.294353722830287,599.3588165052583,599.3588165052583,6993588.165052583,2.209706548490474,6.424742349810498,-2.98557013685746,0.5510456975098811,False,False
UP30_SCORE80_NIKKEION_TP3.5_SL1.0_H3,30,80,True,3.5,1.0,3,107,15,31,7.379051885544532,19.55413374734393,-10.95555828158129,32.1131881676253,24,26,92.3076923076923,92.3076923076923,39.11863029978946,391186.3029978946,-4.942767295597483,176746.85656668968,176746.85656668968,1768468565.6668966,7.379051885544532,9.044705131822049,-2.83695469162424,41,6,13,6.128825393071672,19.858587576517746,-4.243855532902463,26.45803886925795,11,12,91.66666666666666,91.66666666666666,23.71610991778836,237161.0991778836,-1.9638631207775648,1002.4629522588466,1002.4629522588466,11024629.522588465,6.128825393071672,7.560182070055277,-2.220755222666026,66,9,18,8.155707736929187,19.415347094389798,-10.95555828158129,38.20364500792393,13,14,92.85714285714286,92.85714285714286,52.32079062721898,523207.90627218987,-4.942767295597483,15941.070242255884,15941.070242255884,160410702.42255884,8.155707736929187,9.956254380275332,-3.2477543375963815,160.13287171309102,160.20601766734626,160.24276182298115,160.20601766734626,76,28,15,3.4821035730866177,4.813358797341548,-21.58995832261298,34.22811344019729,11,18,61.111111111111114,50.0,17.90511161642108,179051.1161642108,-8.766943753590706,1115.4387440646356,1115.4387440646356,12154387.440646354,3.4821035730866177,6.959124496988788,-2.478503725031389,0.16592091490198002,True,96,43,40,2.209706548490474,2.652380655846396,-26.32530517051823,59.32994923857868,10,14,71.42857142857143,71.42857142857143,16.66369514325661,166636.9514325661,-12.294353722830287,599.3588165052583,599.3588165052583,6993588.165052583,2.209706548490474,6.424742349810498,-2.98557013685746,0.5510456975098811,False,False
UP20_SCORE80_NIKKEION_TP4.0_SL1.0_H3,20,80,True,4.0,1.0,3,107,15,40,7.8549566401552235,20.75076450763734,-10.955558281581279,32.1131881676253,24,26,92.3076923076923,92.3076923076923,42.49316853166759,424931.6853166759,-4.942767295597483,279302.83442945394,279302.83442945394,2794028344.2945395,7.8549566401552235,9.598203052945355,-2.83695469162424,41,6,14,6.649908253488985,21.461975848748686,-4.243855532902452,26.45803886925795,11,12,91.66666666666666,91.66666666666666,26.004496916567934,260044.96916567933,-1.9638631207775648,1241.239674401231,1241.239674401231,13412396.744012311,6.649908253488985,8.170593420829846,-2.220755222666026,66,9,26,8.6035473045994,20.426555605933846,-10.9555582815813,38.20364500792393,13,14,92.85714285714286,92.85714285714286,56.626315630324434,566263.1563032443,-4.942767295597483,20731.685772655637,20731.685772655637,208316857.7265564,8.6035473045994,10.474805458630316,-3.2477543375963815,160.13287171309102,160.20601766734626,160.24276182298115,160.20601766734626,76,28,20,3.669296211826413,5.018359217562598,-21.58995832261299,34.22811344019729,10,18,55.55555555555556,55.55555555555556,19.39063697839753,193906.3697839753,-8.766943753590706,1275.9129506343243,1275.9129506343243,13759129.506343242,3.669296211826413,7.25551284166013,-2.478503725031389,0.23584376117390993,True,96,44,44,1.985257058332443,2.439277683552472,-26.32530517051823,59.32994923857868,10,14,71.42857142857143,71.42857142857143,14.35296134385179,143529.6134385179,-12.294353722830287,470.5635386445283,470.5635386445283,5705635.386445283,1.985257058332443,6.211568646405225,-3.0094748184808435,0.48607076094031026,False,False
UP20_SCORE80_NIKKEION_TP3.5_SL1.0_H3,20,80,True,3.5,1.0,3,107,15,31,7.379051885544532,19.55413374734393,-10.95555828158129,32.1131881676253,24,26,92.3076923076923,92.3076923076923,39.11863029978946,391186.3029978946,-4.942767295597483,176746.85656668968,176746.85656668968,1768468565.6668966,7.379051885544532,9.044705131822049,-2.83695469162424,41,6,13,6.128825393071672,19.858587576517746,-4.243855532902463,26.45803886925795,11,12,91.66666666666666,91.66666666666666,23.71610991778836,237161.0991778836,-1.9638631207775648,1002.4629522588466,1002.4629522588466,11024629.522588465,6.128825393071672,7.560182070055277,-2.220755222666026,66,9,18,8.155707736929187,19.415347094389798,-10.95555828158129,38.20364500792393,13,14,92.85714285714286,92.85714285714286,52.32079062721898,523207.90627218987,-4.942767295597483,15941.070242255884,15941.070242255884,160410702.42255884,8.155707736929187,9.956254380275332,-3.2477543375963815,160.13287171309102,160.20601766734626,160.24276182298115,160.20601766734626,76,28,15,3.4821035730866177,4.813358797341548,-21.58995832261298,34.22811344019729,11,18,61.111111111111114,50.0,17.90511161642108,179051.1161642108,-8.766943753590706,1115.4387440646356,1115.4387440646356,12154387.440646354,3.4821035730866177,6.959124496988788,-2.478503725031389,0.16592091490198002,True,96,43,40,2.209706548490474,2.652380655846396,-26.32530517051823,59.32994923857868,10,14,71.42857142857143,71.42857142857143,16.66369514325661,166636.9514325661,-12.294353722830287,599.3588165052583,599.3588165052583,6993588.165052583,2.209706548490474,6.424742349810498,-2.98557013685746,0.5510456975098811,False,False
UP30_SCORE80_NIKKEION_TP4.0_SL1.0_H3,30,80,True,4.0,1.0,3,107,15,40,7.8549566401552235,20.75076450763734,-10.955558281581279,32.1131881676253,24,26,92.3076923076923,92.3076923076923,42.49316853166759,424931.6853166759,-4.942767295597483,279302.83442945394,279302.83442945394,2794028344.2945395,7.8549566401552235,9.598203052945355,-2.83695469162424,41,6,14,6.649908253488985,21.461975848748686,-4.243855532902452,26.45803886925795,11,12,91.66666666666666,91.66666666666666,26.004496916567934,260044.96916567933,-1.9638631207775648,1241.239674401231,1241.239674401231,13412396.744012311,6.649908253488985,8.170593420829846,-2.220755222666026,66,9,26,8.6035473045994,20.426555605933846,-10.9555582815813,38.20364500792393,13,14,92.85714285714286,92.85714285714286,56.626315630324434,566263.1563032443,-4.942767295597483,20731.685772655637,20731.685772655637,208316857.7265564,8.6035473045994,10.474805458630316,-3.2477543375963815,160.13287171309102,160.20601766734626,160.24276182298115,160.20601766734626,76,28,20,3.669296211826413,5.018359217562598,-21.58995832261299,34.22811344019729,10,18,55.55555555555556,55.55555555555556,19.39063697839753,193906.3697839753,-8.766943753590706,1275.9129506343243,1275.9129506343243,13759129.506343242,3.669296211826413,7.25551284166013,-2.478503725031389,0.23584376117390993,True,96,44,44,1.985257058332443,2.439277683552472,-26.32530517051823,59.32994923857868,10,14,71.42857142857143,71.42857142857143,14.35296134385179,143529.6134385179,-12.294353722830287,470.5635386445283,470.5635386445283,5705635.386445283,1.985257058332443,6.211568646405225,-3.0094748184808435,0.48607076094031026,False,False
UP20_SCORE80_NIKKEION_TP3.5_SL1.25_H3,20,80,True,3.5,1.25,3,107,15,30,7.39290551203485,16.860429879598396,-13.495374168280993,32.1131881676253,24,26,92.3076923076923,92.3076923076923,39.066067437749105,390660.674377491,-6.153459119496862,178052.42550348866,178052.42550348866,1781524255.0348866,7.39290551203485,9.14039144246073,-3.325008194577212,41,6,13,6.095508486394978,18.012043904660192,-5.279819416128062,26.45803886925795,11,12,91.66666666666666,91.66666666666666,23.59039220455288,235903.9220455288,-2.4190230471374807,986.9456871507861,986.9456871507861,10869456.87150786,6.095508486394978,7.560182070055277,-2.4484207516234364,66,9,17,8.198864270386892,16.379599777054334,-13.495374168280982,38.20364500792393,13,14,92.85714285714286,92.85714285714286,52.330931923345865,523309.31923345866,-6.153459119496862,16290.186520770894,16290.186520770894,163901865.20770893,8.198864270386892,10.11069544306057,-3.9093998232130627,160.05667723649003,160.1749387508495,160.16656734638016,160.16656734638016,76,26,17,3.5220958058612575,4.878267553235185,-21.731880777630597,34.22811344019729,11,18,61.111111111111114,50.0,18.250882509989246,182508.82509989248,-10.719520733080746,1150.7339531072594,1150.7339531072594,12507339.531072594,3.5220958058612575,6.733992095433106,-2.6546278279307596,0.2702106177123881,True,96,40,43,2.5111488207974233,3.0646831935992487,-24.09066461355711,59.32994923857868,10,14,71.42857142857143,71.42857142857143,19.09673726102522,190967.3726102522,-11.377998406522149,828.4598809992714,828.4598809992714,9284598.809992714,2.5111488207974233,6.3898081893899015,-2.918974295232046,0.6282318794849213,False,True
UP25_SCORE80_NIKKEION_TP4.0_SL1.25_H3,25,80,True,4.0,1.25,3,107,15,40,7.753766365551536,17.634605642317982,-13.495374168280971,32.1131881676253,24,26,92.3076923076923,92.3076923076923,41.6519700212604,416519.70021260396,-6.153459119496862,250531.94817339064,250531.94817339064,2506319481.7339063,7.753766365551536,9.560088304702962,-3.325008194577212,41,6,14,6.616591346812292,19.466341691164967,-5.279819416128062,26.45803886925795,11,12,91.66666666666666,91.66666666666666,25.876415941135548,258764.15941135547,-2.4190230471374807,1222.3616054752054,1222.3616054752054,13223616.054752054,6.616591346812292,8.170593420829846,-2.4484207516234364,66,9,26,8.460193271131976,16.869806140893463,-13.495374168280982,38.20364500792393,13,14,92.85714285714286,92.85714285714286,55.17387351851026,551738.7351851026,-6.153459119496862,18853.359439328477,18853.359439328477,189533594.39328477,8.460193271131976,10.413286917607508,-3.9093998232130627,160.05667723649003,160.1749387508495,160.16656734638016,160.16656734638016,76,26,22,3.8013119010778227,5.185719360939387,-21.731880777630586,34.22811344019729,11,18,61.111111111111114,55.55555555555556,20.112348761294644,201123.48761294645,-10.719520733080746,1412.7252339306124,1412.7252339306124,15127252.339306124,3.8013119010778227,7.158400560162285,-2.6546278279307596,0.28591017773332295,True,96,41,47,2.278692645103235,2.7994859735645194,-24.090664613557067,59.32994923857868,10,14,71.42857142857143,71.42857142857143,16.710329222309205,167103.29222309205,-11.377998406522149,651.4056966310927,651.4056966310927,7514056.966310928,2.278692645103235,6.1876269759809075,-2.9649997499765663,0.5398452516831524,False,False
UP30_SCORE80_NIKKEION_TP4.0_SL1.25_H3,30,80,True,4.0,1.25,3,107,15,40,7.753766365551536,17.634605642317982,-13.495374168280971,32.1131881676253,24,26,92.3076923076923,92.3076923076923,41.6519700212604,416519.70021260396,-6.153459119496862,250531.94817339064,250531.94817339064,2506319481.7339063,7.753766365551536,9.560088304702962,-3.325008194577212,41,6,14,6.616591346812292,19.466341691164967,-5.279819416128062,26.45803886925795,11,12,91.66666666666666,91.66666666666666,25.876415941135548,258764.15941135547,-2.4190230471374807,1222.3616054752054,1222.3616054752054,13223616.054752054,6.616591346812292,8.170593420829846,-2.4484207516234364,66,9,26,8.460193271131976,16.869806140893463,-13.495374168280982,38.20364500792393,13,14,92.85714285714286,92.85714285714286,55.17387351851026,551738.7351851026,-6.153459119496862,18853.359439328477,18853.359439328477,189533594.39328477,8.460193271131976,10.413286917607508,-3.9093998232130627,160.05667723649003,160.1749387508495,160.16656734638016,160.16656734638016,76,26,22,3.8013119010778227,5.185719360939387,-21.731880777630586,34.22811344019729,11,18,61.111111111111114,55.55555555555556,20.112348761294644,201123.48761294645,-10.719520733080746,1412.7252339306124,1412.7252339306124,15127252.339306124,3.8013119010778227,7.158400560162285,-2.6546278279307596,0.28591017773332295,True,96,41,47,2.278692645103235,2.7994859735645194,-24.090664613557067,59.32994923857868,10,14,71.42857142857143,71.42857142857143,16.710329222309205,167103.29222309205,-11.377998406522149,651.4056966310927,651.4056966310927,7514056.966310928,2.278692645103235,6.1876269759809075,-2.9649997499765663,0.5398452516831524,False,False
UP25_SCORE80_NIKKEION_TP3.5_SL1.25_H3,25,80,True,3.5,1.25,3,107,15,30,7.39290551203485,16.860429879598396,-13.495374168280993,32.1131881676253,24,26,92.3076923076923,92.3076923076923,39.066067437749105,390660.674377491,-6.153459119496862,178052.42550348866,178052.42550348866,1781524255.0348866,7.39290551203485,9.14039144246073,-3.325008194577212,41,6,13,6.095508486394978,18.012043904660192,-5.279819416128062,26.45803886925795,11,12,91.66666666666666,91.66666666666666,23.59039220455288,235903.9220455288,-2.4190230471374807,986.9456871507861,986.9456871507861,10869456.87150786,6.095508486394978,7.560182070055277,-2.4484207516234364,66,9,17,8.198864270386892,16.379599777054334,-13.495374168280982,38.20364500792393,13,14,92.85714285714286,92.85714285714286,52.330931923345865,523309.31923345866,-6.153459119496862,16290.186520770894,16290.186520770894,163901865.20770893,8.198864270386892,10.11069544306057,-3.9093998232130627,160.05667723649003,160.1749387508495,160.16656734638016,160.16656734638016,76,26,17,3.5220958058612575,4.878267553235185,-21.731880777630597,34.22811344019729,11,18,61.111111111111114,50.0,18.250882509989246,182508.82509989248,-10.719520733080746,1150.7339531072594,1150.7339531072594,12507339.531072594,3.5220958058612575,6.733992095433106,-2.6546278279307596,0.2702106177123881,True,96,40,43,2.5111488207974233,3.0646831935992487,-24.09066461355711,59.32994923857868,10,14,71.42857142857143,71.42857142857143,19.09673726102522,190967.3726102522,-11.377998406522149,828.4598809992714,828.4598809992714,9284598.809992714,2.5111488207974233,6.3898081893899015,-2.918974295232046,0.6282318794849213,False,True
