strategy,up,score,nikkei,tp,sl,hold,dev_signals,dev_losses,dev_holds,dev_avg_return,dev_pf,dev_dd,dev_annual_signals,dev_positive_months,dev_months,dev_monthly_positive_ratio,dev_monthly_plus5_ratio,dev_avg_month_return,dev_avg_month_profit_jpy,dev_worst_month_return,dev_oos_cumulative_return,dev_compound_return,dev_compound_final_capital,dev_expected_value,dev_avg_win,dev_avg_loss,devh1_signals,devh1_losses,devh1_holds,devh1_avg_return,devh1_pf,devh1_dd,devh1_annual_signals,devh1_positive_months,devh1_months,devh1_monthly_positive_ratio,devh1_monthly_plus5_ratio,devh1_avg_month_return,devh1_avg_month_profit_jpy,devh1_worst_month_return,devh1_oos_cumulative_return,devh1_compound_return,devh1_compound_final_capital,devh1_expected_value,devh1_avg_win,devh1_avg_loss,devh2_signals,devh2_losses,devh2_holds,devh2_avg_return,devh2_pf,devh2_dd,devh2_annual_signals,devh2_positive_months,devh2_months,devh2_monthly_positive_ratio,devh2_monthly_plus5_ratio,devh2_avg_month_return,devh2_avg_month_profit_jpy,devh2_worst_month_return,devh2_oos_cumulative_return,devh2_compound_return,devh2_compound_final_capital,devh2_expected_value,devh2_avg_win,devh2_avg_loss,dev_objective,devh1_objective,devh2_objective,stability_objective,validation_signals,validation_losses,validation_holds,validation_avg_return,validation_pf,validation_dd,validation_annual_signals,validation_positive_months,validation_months,validation_monthly_positive_ratio,validation_monthly_plus5_ratio,validation_avg_month_return,validation_avg_month_profit_jpy,validation_worst_month_return,validation_oos_cumulative_return,validation_compound_return,validation_compound_final_capital,validation_expected_value,validation_avg_win,validation_avg_loss,validation_avg_lower,validation_pass,oos_signals,oos_losses,oos_holds,oos_avg_return,oos_pf,oos_dd,oos_annual_signals,oos_positive_months,oos_months,oos_monthly_positive_ratio,oos_monthly_plus5_ratio,oos_avg_month_return,oos_avg_month_profit_jpy,oos_worst_month_return,oos_oos_cumulative_return,oos_compound_return,oos_compound_final_capital,oos_expected_value,oos_avg_win,oos_avg_loss,oos_pf_ratio,oos_insufficient_data,oos_pass,profit_objective,sizing,prob_10y,prob_15y,prob_20y,bankruptcy_prob,p90_max_dd,final_status,up_threshold,score_threshold,nikkei_filter,tp_multiplier,sl_multiplier,hold_days,oos_validation_pf_ratio,fold,oos_end
UP20_SCORE80_NIKKEION_TP3.5_SL1.5_H3,20,80,True,3.5,1.5,3,107,13,30,7.555543912946847,19.45670245889491,-15.986473228820074,32.1131881676253,24,26,92.3076923076923,92.3076923076923,40.02668326262928,400266.8326262928,-4.816981132075471,211066.69435972217,211066.69435972217,2111666943.5972216,7.555543912946847,9.066439850278462,-3.369395941604844,41,5,12,6.426799722260188,26.59857844323798,-3.864166623909538,26.45803886925795,11,12,91.66666666666666,91.66666666666666,25.150123449873774,251501.2344987378,-2.869980359975166,1141.1052066798595,1141.1052066798595,12411052.066798596,6.426799722260188,7.605341156555527,-2.0586986046662488,66,8,18,8.256733485949166,17.26279606859084,-15.986473228820088,38.20364500792393,13,14,92.85714285714286,92.85714285714286,52.77802024499115,527780.2024499115,-4.816981132075471,16914.40725759458,16914.40725759458,170144072.5759458,8.256733485949166,9.973328694658218,-4.188581777191466,159.98194426467384,160.21740833461607,160.09183437456397,160.09183437456397,76,26,17,3.3828672795825487,4.251991609530713,-25.5896263811588,34.22811344019729,11,18,61.11111111111112,50.0,17.614023031276666,176140.23031276665,-12.61994596160777,1020.9204766096312,1020.9204766096312,11209204.76609631,3.3828672795825487,6.723130322696428,-3.0407154956364497,0.0231166435802591,True,96,38,45,2.7936664802396343,3.539456767396744,-20.98585074029873,59.32994923857868,10,14,71.42857142857143,71.42857142857143,21.88619646148229,218861.9646148229,-12.985614312048032,1108.5892321279346,1108.5892321279346,12085892.321279343,2.7936664802396343,6.444861440604068,-2.779210038211344,0.8324232718294072,False,True,275.0854483524537,0.01,0.0,60.940000000000005,100.0,0.0,0.0,PASS,20,80,True,3.5,1.5,3,0.8324232718294072,4,2026-09-08
UP25_SCORE80_NIKKEION_TP3.5_SL1.5_H3,25,80,True,3.5,1.5,3,107,13,30,7.555543912946847,19.45670245889491,-15.986473228820074,32.1131881676253,24,26,92.3076923076923,92.3076923076923,40.02668326262928,400266.8326262928,-4.816981132075471,211066.69435972217,211066.69435972217,2111666943.5972216,7.555543912946847,9.066439850278462,-3.369395941604844,41,5,12,6.426799722260188,26.59857844323798,-3.864166623909538,26.45803886925795,11,12,91.66666666666666,91.66666666666666,25.150123449873774,251501.2344987378,-2.869980359975166,1141.1052066798595,1141.1052066798595,12411052.066798596,6.426799722260188,7.605341156555527,-2.0586986046662488,66,8,18,8.256733485949166,17.26279606859084,-15.986473228820088,38.20364500792393,13,14,92.85714285714286,92.85714285714286,52.77802024499115,527780.2024499115,-4.816981132075471,16914.40725759458,16914.40725759458,170144072.5759458,8.256733485949166,9.973328694658218,-4.188581777191466,159.98194426467384,160.21740833461607,160.09183437456397,160.09183437456397,76,26,17,3.3828672795825487,4.251991609530713,-25.5896263811588,34.22811344019729,11,18,61.11111111111112,50.0,17.614023031276666,176140.23031276665,-12.61994596160777,1020.9204766096312,1020.9204766096312,11209204.76609631,3.3828672795825487,6.723130322696428,-3.0407154956364497,0.0231166435802591,True,96,38,45,2.7936664802396343,3.539456767396744,-20.98585074029873,59.32994923857868,10,14,71.42857142857143,71.42857142857143,21.88619646148229,218861.9646148229,-12.985614312048032,1108.5892321279346,1108.5892321279346,12085892.321279343,2.7936664802396343,6.444861440604068,-2.779210038211344,0.8324232718294072,False,True,275.0854483524537,0.01,0.0,60.940000000000005,100.0,0.0,0.0,PASS,25,80,True,3.5,1.5,3,0.8324232718294072,4,2026-09-08
UP30_SCORE80_NIKKEION_TP3.5_SL1.5_H3,30,80,True,3.5,1.5,3,107,13,30,7.555543912946847,19.45670245889491,-15.986473228820074,32.1131881676253,24,26,92.3076923076923,92.3076923076923,40.02668326262928,400266.8326262928,-4.816981132075471,211066.69435972217,211066.69435972217,2111666943.5972216,7.555543912946847,9.066439850278462,-3.369395941604844,41,5,12,6.426799722260188,26.59857844323798,-3.864166623909538,26.45803886925795,11,12,91.66666666666666,91.66666666666666,25.150123449873774,251501.2344987378,-2.869980359975166,1141.1052066798595,1141.1052066798595,12411052.066798596,6.426799722260188,7.605341156555527,-2.0586986046662488,66,8,18,8.256733485949166,17.26279606859084,-15.986473228820088,38.20364500792393,13,14,92.85714285714286,92.85714285714286,52.77802024499115,527780.2024499115,-4.816981132075471,16914.40725759458,16914.40725759458,170144072.5759458,8.256733485949166,9.973328694658218,-4.188581777191466,159.98194426467384,160.21740833461607,160.09183437456397,160.09183437456397,76,26,17,3.3828672795825487,4.251991609530713,-25.5896263811588,34.22811344019729,11,18,61.11111111111112,50.0,17.614023031276666,176140.23031276665,-12.61994596160777,1020.9204766096312,1020.9204766096312,11209204.76609631,3.3828672795825487,6.723130322696428,-3.0407154956364497,0.0231166435802591,True,96,38,45,2.7936664802396343,3.539456767396744,-20.98585074029873,59.32994923857868,10,14,71.42857142857143,71.42857142857143,21.88619646148229,218861.9646148229,-12.985614312048032,1108.5892321279346,1108.5892321279346,12085892.321279343,2.7936664802396343,6.444861440604068,-2.779210038211344,0.8324232718294072,False,True,275.0854483524537,0.01,0.0,60.940000000000005,100.0,0.0,0.0,PASS,30,80,True,3.5,1.5,3,0.8324232718294072,4,2026-09-08
UP20_SCORE80_NIKKEION_TP4.0_SL1.5_H3,20,80,True,4.0,1.5,3,107,14,41,7.771529135777383,17.591938425328795,-15.986473228820074,32.1131881676253,24,26,92.3076923076923,92.3076923076923,41.79104326719455,417910.4326719456,-4.816981132075471,254910.11679710116,254910.11679710116,2550101167.971011,7.771529135777383,9.4803392265419,-3.579852181444046,41,6,14,6.569792522106334,17.21753339358117,-6.315783299353672,26.45803886925795,11,12,91.66666666666666,91.66666666666666,25.66501925786781,256650.1925786781,-2.869980359975166,1196.0993217144785,1196.0993217144785,12960993.217144784,6.569792522106334,8.170593420829846,-2.7682127204474862,66,8,27,8.518062486694248,17.777520233196395,-15.986473228820074,38.20364500792393,13,14,92.85714285714286,92.85714285714286,55.61334956090318,556133.4956090319,-4.816981132075471,19575.19869231736,19575.19869231736,196751986.9231736,8.518062486694248,10.270703074816414,-4.188581777191466,159.98194426467384,160.14385983435272,160.09183437456397,160.09183437456397,76,26,21,3.75568386960751,4.6103847483844005,-25.58962638115877,34.22811344019729,11,18,61.11111111111112,50.0,19.972203750669117,199722.03750669115,-12.61994596160777,1349.3379713302245,1349.3379713302245,14493379.713302244,3.75568386960751,7.289811539534368,-3.0407154956364497,0.1685090497570901,True,96,39,48,2.644308362288101,3.2990653906859126,-20.98585074029872,59.32994923857868,10,14,71.42857142857143,71.42857142857143,20.422142172792206,204221.42172792208,-12.985614312048032,954.1398241185448,954.1398241185448,10541398.241185447,2.644308362288101,6.390694774937653,-2.83117947158432,0.7155726844363676,False,True,263.31223022331375,0.01,0.0,42.18,100.0,0.0,0.0,PASS,20,80,True,4.0,1.5,3,0.7155726844363676,4,2026-09-08
UP25_SCORE80_NIKKEION_TP4.0_SL1.5_H3,25,80,True,4.0,1.5,3,107,14,41,7.771529135777383,17.591938425328795,-15.986473228820074,32.1131881676253,24,26,92.3076923076923,92.3076923076923,41.79104326719455,417910.4326719456,-4.816981132075471,254910.11679710116,254910.11679710116,2550101167.971011,7.771529135777383,9.4803392265419,-3.579852181444046,41,6,14,6.569792522106334,17.21753339358117,-6.315783299353672,26.45803886925795,11,12,91.66666666666666,91.66666666666666,25.66501925786781,256650.1925786781,-2.869980359975166,1196.0993217144785,1196.0993217144785,12960993.217144784,6.569792522106334,8.170593420829846,-2.7682127204474862,66,8,27,8.518062486694248,17.777520233196395,-15.986473228820074,38.20364500792393,13,14,92.85714285714286,92.85714285714286,55.61334956090318,556133.4956090319,-4.816981132075471,19575.19869231736,19575.19869231736,196751986.9231736,8.518062486694248,10.270703074816414,-4.188581777191466,159.98194426467384,160.14385983435272,160.09183437456397,160.09183437456397,76,26,21,3.75568386960751,4.6103847483844005,-25.58962638115877,34.22811344019729,11,18,61.11111111111112,50.0,19.972203750669117,199722.03750669115,-12.61994596160777,1349.3379713302245,1349.3379713302245,14493379.713302244,3.75568386960751,7.289811539534368,-3.0407154956364497,0.1685090497570901,True,96,39,48,2.644308362288101,3.2990653906859126,-20.98585074029872,59.32994923857868,10,14,71.42857142857143,71.42857142857143,20.422142172792206,204221.42172792208,-12.985614312048032,954.1398241185448,954.1398241185448,10541398.241185447,2.644308362288101,6.390694774937653,-2.83117947158432,0.7155726844363676,False,True,263.31223022331375,0.01,0.0,42.18,100.0,0.0,0.0,PASS,25,80,True,4.0,1.5,3,0.7155726844363676,4,2026-09-08
UP30_SCORE80_NIKKEION_TP4.0_SL1.5_H3,30,80,True,4.0,1.5,3,107,14,41,7.771529135777383,17.591938425328795,-15.986473228820074,32.1131881676253,24,26,92.3076923076923,92.3076923076923,41.79104326719455,417910.4326719456,-4.816981132075471,254910.11679710116,254910.11679710116,2550101167.971011,7.771529135777383,9.4803392265419,-3.579852181444046,41,6,14,6.569792522106334,17.21753339358117,-6.315783299353672,26.45803886925795,11,12,91.66666666666666,91.66666666666666,25.66501925786781,256650.1925786781,-2.869980359975166,1196.0993217144785,1196.0993217144785,12960993.217144784,6.569792522106334,8.170593420829846,-2.7682127204474862,66,8,27,8.518062486694248,17.777520233196395,-15.986473228820074,38.20364500792393,13,14,92.85714285714286,92.85714285714286,55.61334956090318,556133.4956090319,-4.816981132075471,19575.19869231736,19575.19869231736,196751986.9231736,8.518062486694248,10.270703074816414,-4.188581777191466,159.98194426467384,160.14385983435272,160.09183437456397,160.09183437456397,76,26,21,3.75568386960751,4.6103847483844005,-25.58962638115877,34.22811344019729,11,18,61.11111111111112,50.0,19.972203750669117,199722.03750669115,-12.61994596160777,1349.3379713302245,1349.3379713302245,14493379.713302244,3.75568386960751,7.289811539534368,-3.0407154956364497,0.1685090497570901,True,96,39,48,2.644308362288101,3.2990653906859126,-20.98585074029872,59.32994923857868,10,14,71.42857142857143,71.42857142857143,20.422142172792206,204221.42172792208,-12.985614312048032,954.1398241185448,954.1398241185448,10541398.241185447,2.644308362288101,6.390694774937653,-2.83117947158432,0.7155726844363676,False,True,263.31223022331375,0.01,0.0,42.18,100.0,0.0,0.0,PASS,30,80,True,4.0,1.5,3,0.7155726844363676,4,2026-09-08
UP20_SCORE80_NIKKEION_TP3.5_SL1.25_H3,20,80,True,3.5,1.25,3,107,15,30,7.39290551203485,16.860429879598396,-13.495374168280993,32.1131881676253,24,26,92.3076923076923,92.3076923076923,39.06606743774911,390660.674377491,-6.153459119496862,178052.42550348866,178052.42550348866,1781524255.0348866,7.39290551203485,9.14039144246073,-3.325008194577212,41,6,13,6.095508486394978,18.012043904660192,-5.279819416128062,26.45803886925795,11,12,91.66666666666666,91.66666666666666,23.59039220455288,235903.9220455288,-2.4190230471374807,986.945687150786,986.945687150786,10869456.87150786,6.095508486394978,7.560182070055277,-2.4484207516234364,66,9,17,8.198864270386892,16.379599777054334,-13.495374168280982,38.20364500792393,13,14,92.85714285714286,92.85714285714286,52.330931923345865,523309.31923345866,-6.153459119496862,16290.186520770894,16290.186520770894,163901865.20770893,8.198864270386892,10.11069544306057,-3.909399823213063,160.05667723649003,160.1749387508495,160.16656734638016,160.16656734638016,76,26,17,3.522095805861257,4.878267553235185,-21.7318807776306,34.22811344019729,11,18,61.11111111111112,50.0,18.25088250998925,182508.82509989248,-10.719520733080746,1150.7339531072594,1150.7339531072594,12507339.531072594,3.522095805861257,6.733992095433106,-2.65462782793076,0.2702106177123881,True,96,40,43,2.5111488207974237,3.0646831935992487,-24.09066461355711,59.32994923857868,10,14,71.42857142857143,71.42857142857143,19.09673726102522,190967.3726102522,-11.377998406522147,828.4598809992714,828.4598809992714,9284598.809992714,2.5111488207974237,6.3898081893899015,-2.918974295232046,0.6282318794849213,False,True,231.24634812438885,0.01,0.0,95.16,100.0,0.0,0.0,PASS,20,80,True,3.5,1.25,3,0.6282318794849213,4,2026-09-08
UP25_SCORE80_NIKKEION_TP3.5_SL1.25_H3,25,80,True,3.5,1.25,3,107,15,30,7.39290551203485,16.860429879598396,-13.495374168280993,32.1131881676253,24,26,92.3076923076923,92.3076923076923,39.06606743774911,390660.674377491,-6.153459119496862,178052.42550348866,178052.42550348866,1781524255.0348866,7.39290551203485,9.14039144246073,-3.325008194577212,41,6,13,6.095508486394978,18.012043904660192,-5.279819416128062,26.45803886925795,11,12,91.66666666666666,91.66666666666666,23.59039220455288,235903.9220455288,-2.4190230471374807,986.945687150786,986.945687150786,10869456.87150786,6.095508486394978,7.560182070055277,-2.4484207516234364,66,9,17,8.198864270386892,16.379599777054334,-13.495374168280982,38.20364500792393,13,14,92.85714285714286,92.85714285714286,52.330931923345865,523309.31923345866,-6.153459119496862,16290.186520770894,16290.186520770894,163901865.20770893,8.198864270386892,10.11069544306057,-3.909399823213063,160.05667723649003,160.1749387508495,160.16656734638016,160.16656734638016,76,26,17,3.522095805861257,4.878267553235185,-21.7318807776306,34.22811344019729,11,18,61.11111111111112,50.0,18.25088250998925,182508.82509989248,-10.719520733080746,1150.7339531072594,1150.7339531072594,12507339.531072594,3.522095805861257,6.733992095433106,-2.65462782793076,0.2702106177123881,True,96,40,43,2.5111488207974237,3.0646831935992487,-24.09066461355711,59.32994923857868,10,14,71.42857142857143,71.42857142857143,19.09673726102522,190967.3726102522,-11.377998406522147,828.4598809992714,828.4598809992714,9284598.809992714,2.5111488207974237,6.3898081893899015,-2.918974295232046,0.6282318794849213,False,True,231.24634812438885,0.01,0.0,95.16,100.0,0.0,0.0,PASS,25,80,True,3.5,1.25,3,0.6282318794849213,4,2026-09-08
UP30_SCORE80_NIKKEION_TP3.5_SL1.25_H3,30,80,True,3.5,1.25,3,107,15,30,7.39290551203485,16.860429879598396,-13.495374168280993,32.1131881676253,24,26,92.3076923076923,92.3076923076923,39.06606743774911,390660.674377491,-6.153459119496862,178052.42550348866,178052.42550348866,1781524255.0348866,7.39290551203485,9.14039144246073,-3.325008194577212,41,6,13,6.095508486394978,18.012043904660192,-5.279819416128062,26.45803886925795,11,12,91.66666666666666,91.66666666666666,23.59039220455288,235903.9220455288,-2.4190230471374807,986.945687150786,986.945687150786,10869456.87150786,6.095508486394978,7.560182070055277,-2.4484207516234364,66,9,17,8.198864270386892,16.379599777054334,-13.495374168280982,38.20364500792393,13,14,92.85714285714286,92.85714285714286,52.330931923345865,523309.31923345866,-6.153459119496862,16290.186520770894,16290.186520770894,163901865.20770893,8.198864270386892,10.11069544306057,-3.909399823213063,160.05667723649003,160.1749387508495,160.16656734638016,160.16656734638016,76,26,17,3.522095805861257,4.878267553235185,-21.7318807776306,34.22811344019729,11,18,61.11111111111112,50.0,18.25088250998925,182508.82509989248,-10.719520733080746,1150.7339531072594,1150.7339531072594,12507339.531072594,3.522095805861257,6.733992095433106,-2.65462782793076,0.2702106177123881,True,96,40,43,2.5111488207974237,3.0646831935992487,-24.09066461355711,59.32994923857868,10,14,71.42857142857143,71.42857142857143,19.09673726102522,190967.3726102522,-11.377998406522147,828.4598809992714,828.4598809992714,9284598.809992714,2.5111488207974237,6.3898081893899015,-2.918974295232046,0.6282318794849213,False,True,231.24634812438885,0.01,0.0,95.16,100.0,0.0,0.0,PASS,30,80,True,3.5,1.25,3,0.6282318794849213,4,2026-09-08
UP35_SCORE80_NIKKEION_TP4.0_SL1.5_H3,35,80,True,4.0,1.5,3,79,8,28,7.983256959944953,18.46346535076649,-15.986473228820063,23.70973705834018,21,23,91.30434782608695,91.30434782608695,34.0854056917593,340854.05691759294,-4.816981132075471,38537.85566772057,38537.85566772057,386378556.67720574,7.983256959944953,9.391428139125884,-4.514262255285792,25,1,4,7.879486393499522,69.6371107568111,0.0,16.54211956521739,9,10,90.0,90.0,22.862413634592823,228624.13634592824,-2.869980359975166,555.0271952494649,555.0271952494649,6550271.952494649,7.879486393499522,8.327380841560968,-2.869980359975166,54,7,24,8.031298888854877,14.045620405468757,-15.986473228820074,32.43996710526316,12,13,92.3076923076923,92.3076923076923,42.71847650496428,427184.7650496428,-4.816981132075471,5798.664352860264,5798.664352860264,58986643.528602645,8.031298888854877,9.934771440010095,-4.749159668901596,159.78127536835277,160.0,159.98194426467384,159.98194426467384,62,22,17,3.528690740573781,4.612610611971908,-17.510157077147458,27.922934648582,10,16,62.5,43.75,16.45812864751993,164581.2864751993,-12.61994596160777,681.0181057977329,681.0181057977329,7810181.057977329,3.528690740573781,6.983464608313429,-2.7527162916801218,0.6081806723971124,True,79,29,43,2.730949930509673,3.827439511779599,-20.98585074029872,48.8236040609137,10,12,83.33333333333334,75.0,20.15552178849805,201555.21788498043,-12.985614312048032,653.3297342371756,653.3297342371756,7533297.342371756,2.730949930509673,5.840981597583344,-2.6311736334104467,0.8297772853068459,False,True,189.1388867619723,0.01,0.0,11.74,100.0,0.0,0.0,PASS,35,80,True,4.0,1.5,3,0.8297772853068459,4,2026-09-08
