strategy,phase,signals,avg_return,avg_gc_gap,gc_approach_ratio,avg_gc_slope,avg_adx,avg_breakout20,avg_relative_strength,avg_volume_surge,avg_atr_ratio
UP20_SCORE80_NIKKEION_TP3.5_SL1.0_H1,OOS,89,1.1513058436235866,11.558325470044734,0.0,3.4436861379327497,32.1686829823666,3.665085007248775,0.11582815293085813,1.6432982215231604,3.8264492645256603
UP20_SCORE80_NIKKEION_TP3.5_SL1.0_H1,VALIDATION,147,3.3654891368742907,7.4420966542971145,0.0,2.3138793631830996,29.09966498979602,2.728472463515709,0.08050067435316936,1.7003058464170124,2.9352814916976344
UP20_SCORE80_NIKKEION_TP3.5_SL1.0_H3,VALIDATION,103,2.6430471879643305,7.7948388785605545,0.0,2.35994613300898,29.85339687045136,2.9617811162466703,0.07726087186433146,1.7149460541565642,2.8765726706334904
UP20_SCORE80_NIKKEION_TP3.5_SL1.0_H5,VALIDATION,90,2.954831708126531,7.442360359673222,0.0,2.27952645358067,28.90291053856589,3.132097668044861,0.08262577529560712,1.7281266753943139,2.8693819208783338
UP20_SCORE80_NIKKEION_TP3.5_SL1.25_H1,OOS,89,1.0608690232697129,11.362233019614145,0.0,3.4142431077201305,32.14084119435088,3.5963024442757323,0.11208724559049307,1.6472482827998314,3.806636504536214
UP20_SCORE80_NIKKEION_TP3.5_SL1.25_H1,VALIDATION,147,3.384892826521606,7.449874329550377,0.0,2.316751327618956,29.07904852847268,2.7266222809367093,0.08078032522520802,1.7020579712420594,2.934345824056343
UP20_SCORE80_NIKKEION_TP3.5_SL1.5_H1,VALIDATION,147,3.3333285245145743,7.384853746949941,0.0,2.297856201004504,28.844798514711197,2.6626840856756053,0.08058229751145224,1.6977347028771805,2.9326967445107397
UP20_SCORE80_NIKKEION_TP3.5_SL1.75_H1,VALIDATION,147,3.269609808922946,7.397102592469364,0.0,2.2911448340505007,28.787297032118264,2.6948805695868443,0.08096173234070371,1.69803558430521,2.9289250933921522
UP20_SCORE80_NIKKEION_TP4.0_SL1.0_H1,OOS,89,1.1898873289619676,11.558325470044734,0.0,3.4436861379327497,32.1686829823666,3.665085007248775,0.11582815293085813,1.6432982215231604,3.8264492645256603
UP20_SCORE80_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,147,3.588475265378683,7.402530910078907,0.0,2.300914609462684,28.94751358733077,2.7115228461719445,0.08218981180115306,1.6949902367184626,2.9418190426671385
UP20_SCORE80_NIKKEION_TP4.0_SL1.0_H3,VALIDATION,100,2.8546073429296297,7.777873829618892,0.0,2.407553677047698,29.83448376158557,2.96241062554925,0.08114592966949158,1.6842104753357467,2.913189354756798
UP20_SCORE80_NIKKEION_TP4.0_SL1.25_H1,OOS,89,1.2215921424966856,11.558325470044734,0.0,3.4436861379327497,32.1686829823666,3.665085007248775,0.11582815293085813,1.6432982215231604,3.8264492645256603
UP20_SCORE80_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,147,3.6217874298445834,7.39698208325824,0.0,2.298797605813088,28.923593260513556,2.706429683373151,0.08093532221459426,1.6992435848076592,2.9362662280386322
UP20_SCORE80_NIKKEION_TP4.0_SL1.5_H1,VALIDATION,147,3.515204008954504,7.404759758511502,0.0,2.301669570248944,28.902976799190217,2.7045795007941513,0.0812149730866329,1.7009957096327064,2.9353305603973414
UP20_SCORE80_NIKKEION_TP4.0_SL1.75_H1,VALIDATION,147,3.4530028804944366,7.384853746949941,0.0,2.297856201004504,28.844798514711197,2.6626840856756053,0.08058229751145224,1.6977347028771805,2.9326967445107397
UP20_SCORE80_NIKKEION_TP4.0_SL2.0_H1,VALIDATION,147,3.3773718845721254,7.384853746949941,0.0,2.297856201004504,28.844798514711197,2.6626840856756053,0.08058229751145224,1.6977347028771805,2.9326967445107397
UP25_SCORE80_NIKKEION_TP3.5_SL1.0_H1,OOS,89,1.1513058436235866,11.558325470044734,0.0,3.4436861379327497,32.1686829823666,3.665085007248775,0.11582815293085813,1.6432982215231604,3.8264492645256603
