strategy,phase,signals,avg_return,avg_gc_gap,gc_approach_ratio,avg_gc_slope,avg_adx,avg_breakout20,avg_relative_strength,avg_volume_surge,avg_atr_ratio
UP20_SCORE70_NIKKEION_TP3.5_SL1.0_H1,VALIDATION,24,4.896728732176238,4.947030670232003,0.0,2.5886215115538107,25.586981393077934,0.9379562009219721,0.07615092397486355,1.3614326266485623,2.877348698421377
UP20_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,24,4.991173544770827,4.947030670232003,0.0,2.5886215115538107,25.586981393077934,0.9379562009219721,0.07615092397486355,1.3614326266485623,2.877348698421377
UP20_SCORE80_NIKKEION_TP3.0_SL1.0_H1,VALIDATION,14,6.791089632226887,3.952048392301361,0.0,2.3031618417000397,23.598171647722967,2.4148523022570183,0.0838193215805924,1.4846771238298688,2.742893865418413
UP20_SCORE80_NIKKEION_TP3.0_SL1.25_H1,VALIDATION,14,6.7113064927951624,3.952048392301361,0.0,2.3031618417000397,23.598171647722967,2.4148523022570183,0.0838193215805924,1.4846771238298688,2.742893865418413
UP20_SCORE80_NIKKEION_TP3.0_SL1.5_H1,VALIDATION,14,6.632434452923168,3.952048392301361,0.0,2.3031618417000397,23.598171647722967,2.4148523022570183,0.0838193215805924,1.4846771238298688,2.742893865418413
UP20_SCORE80_NIKKEION_TP3.0_SL1.75_H1,VALIDATION,14,6.245669014142432,3.8200651312372265,0.0,2.1402028993642364,22.70063412553863,2.3110911483962795,0.07610948047253006,1.4991973302108115,2.6399642284242053
UP20_SCORE80_NIKKEION_TP3.5_SL1.0_H1,VALIDATION,14,7.467230392042606,3.952048392301361,0.0,2.3031618417000397,23.598171647722967,2.4148523022570183,0.0838193215805924,1.4846771238298688,2.742893865418413
UP20_SCORE80_NIKKEION_TP3.5_SL1.25_H1,VALIDATION,14,7.3874472526108805,3.952048392301361,0.0,2.3031618417000397,23.598171647722967,2.4148523022570183,0.0838193215805924,1.4846771238298688,2.742893865418413
UP20_SCORE80_NIKKEION_TP3.5_SL1.5_H1,VALIDATION,14,7.308575212738886,3.952048392301361,0.0,2.3031618417000397,23.598171647722967,2.4148523022570183,0.0838193215805924,1.4846771238298688,2.742893865418413
UP20_SCORE80_NIKKEION_TP3.5_SL1.75_H1,VALIDATION,14,7.230598684940772,3.952048392301361,0.0,2.3031618417000397,23.598171647722967,2.4148523022570183,0.0838193215805924,1.4846771238298688,2.742893865418413
UP20_SCORE80_NIKKEION_TP3.5_SL2.0_H1,VALIDATION,14,7.153502436812374,3.952048392301361,0.0,2.3031618417000397,23.598171647722967,2.4148523022570183,0.0838193215805924,1.4846771238298688,2.742893865418413
UP20_SCORE80_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,14,7.390937362681069,3.952048392301361,0.0,2.3031618417000397,23.598171647722967,2.4148523022570183,0.0838193215805924,1.4846771238298688,2.742893865418413
UP20_SCORE80_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,14,7.311154223249344,3.952048392301361,0.0,2.3031618417000397,23.598171647722967,2.4148523022570183,0.0838193215805924,1.4846771238298688,2.742893865418413
UP20_SCORE80_NIKKEION_TP4.0_SL1.5_H1,VALIDATION,14,7.2322821833773485,3.952048392301361,0.0,2.3031618417000397,23.598171647722967,2.4148523022570183,0.0838193215805924,1.4846771238298688,2.742893865418413
