strategy,up,score,nikkei,tp,sl,hold,dev_signals,dev_losses,dev_holds,dev_avg_return,dev_pf,dev_dd,dev_annual_signals,dev_positive_months,dev_months,dev_monthly_positive_ratio,dev_monthly_plus5_ratio,dev_avg_month_return,dev_avg_month_profit_jpy,dev_worst_month_return,dev_oos_cumulative_return,dev_compound_return,dev_compound_final_capital,dev_expected_value,dev_avg_win,dev_avg_loss,devh1_signals,devh1_losses,devh1_holds,devh1_avg_return,devh1_pf,devh1_dd,devh1_annual_signals,devh1_positive_months,devh1_months,devh1_monthly_positive_ratio,devh1_monthly_plus5_ratio,devh1_avg_month_return,devh1_avg_month_profit_jpy,devh1_worst_month_return,devh1_oos_cumulative_return,devh1_compound_return,devh1_compound_final_capital,devh1_expected_value,devh1_avg_win,devh1_avg_loss,devh2_signals,devh2_losses,devh2_holds,devh2_avg_return,devh2_pf,devh2_dd,devh2_annual_signals,devh2_positive_months,devh2_months,devh2_monthly_positive_ratio,devh2_monthly_plus5_ratio,devh2_avg_month_return,devh2_avg_month_profit_jpy,devh2_worst_month_return,devh2_oos_cumulative_return,devh2_compound_return,devh2_compound_final_capital,devh2_expected_value,devh2_avg_win,devh2_avg_loss,dev_objective,devh1_objective,devh2_objective,stability_objective,validation_signals,validation_losses,validation_holds,validation_avg_return,validation_pf,validation_dd,validation_annual_signals,validation_positive_months,validation_months,validation_monthly_positive_ratio,validation_monthly_plus5_ratio,validation_avg_month_return,validation_avg_month_profit_jpy,validation_worst_month_return,validation_oos_cumulative_return,validation_compound_return,validation_compound_final_capital,validation_expected_value,validation_avg_win,validation_avg_loss,validation_avg_lower,validation_pass,oos_signals,oos_losses,oos_holds,oos_avg_return,oos_pf,oos_dd,oos_annual_signals,oos_positive_months,oos_months,oos_monthly_positive_ratio,oos_monthly_plus5_ratio,oos_avg_month_return,oos_avg_month_profit_jpy,oos_worst_month_return,oos_oos_cumulative_return,oos_compound_return,oos_compound_final_capital,oos_expected_value,oos_avg_win,oos_avg_loss,oos_pf_ratio,oos_insufficient_data,oos_pass,profit_objective,sizing,prob_10y,prob_15y,prob_20y,bankruptcy_prob,p90_max_dd,final_status,up_threshold,score_threshold,nikkei_filter,tp_multiplier,sl_multiplier,hold_days,oos_validation_pf_ratio,fold,oos_end,multi_oos_folds,oos_positive_folds,multi_oos_pass
UP20_SCORE30_NIKKEIOFF_TP4.0_SL1.0_H1,20,30,False,4.0,1.0,1,173,39,89,5.089756026447966,9.504628937096468,-16.18722293337427,118.55206378986868,16,19,84.21052631578947,73.68421052631578,70.27080866539423,702708.0866539424,-5.4701470256918405,431287.140024171,431287.140024171,4313871400.24171,5.089756026447966,7.343753092099474,-2.654746711944401,99,14,51,5.694434671111301,17.81786748798756,-8.227009586337807,132.9402573529412,9,10,90.0,90.0,84.29039587571182,842903.9587571183,-2.136591809799082,21964.526895448227,21964.526895448227,220645268.9544823,5.694434671111301,7.026704372716991,-2.394345660066108,74,25,38,4.280794055884855,5.524487700388728,-16.187222933374233,106.83201581027669,7,9,77.77777777777779,55.55555555555556,54.6934895428191,546934.8954281909,-5.4701470256918405,1855.116201078225,1855.116201078225,19551162.01078225,4.280794055884855,7.89373556449766,-2.800571300996245,156.25122541726194,159.75318971240986,151.5466855069372,151.5466855069372,271,25,39,6.302630048043929,8.50893033228058,-23.86283164010148,117.6228813559322,10,11,90.9090909090909,90.9090909090909,93.38394785837198,933839.47858372,-21.087535472254835,26489.88172212188,26489.88172212188,265898817.2212188,6.302630048043929,9.692688902225594,-3.18953474366474,1.4710549750171311,True,407,51,78,4.068807946233703,6.597733586274171,-24.091744894874022,106.53125,20,24,83.33333333333334,79.16666666666666,54.92711324684976,549271.1324684976,-9.32154271676714,24769176.348847754,48900960915.48093,489009610154809.25,4.068807946233703,9.098576391140943,-2.4523723804078235,1.359374158653838,False,True,279.5229996610336,0.01,100.0,100.0,100.0,0.0,0.0,PASS,20,30,False,4.0,1.0,1,0.2980656395989328,1,2023-08-31,4,2,True
UP25_SCORE40_NIKKEIOFF_TP4.0_SL1.0_H1,25,40,False,4.0,1.0,1,172,39,88,5.102319195439375,9.47634007327932,-16.18722293337427,117.86679174484053,16,19,84.21052631578947,73.68421052631578,69.99537649767703,699953.7649767703,-5.4701470256918405,419011.8120490855,419011.8120490855,4191118120.490855,5.102319195439375,7.376947544221084,-2.654746711944401,99,14,51,5.694434671111301,17.81786748798756,-8.227009586337807,132.9402573529412,9,10,90.0,90.0,84.29039587571182,842903.9587571183,-2.136591809799082,21964.526895448227,21964.526895448227,220645268.9544823,5.694434671111301,7.026704372716991,-2.394345660066108,73,25,37,4.2993132763774495,5.482654936353997,-16.187222933374233,105.38833992094862,7,9,77.77777777777779,55.55555555555556,54.11202163319391,541120.2163319391,-5.4701470256918405,1799.4824318465028,1799.4824318465028,18994824.318465028,4.2993132763774495,7.9971698270929155,-2.800571300996245,156.25122541726194,159.75318971240986,151.57446433767606,151.57446433767606,271,25,39,6.302630048043929,8.50893033228058,-23.86283164010148,117.6228813559322,10,11,90.9090909090909,90.9090909090909,93.38394785837198,933839.47858372,-21.087535472254835,26489.88172212188,26489.88172212188,265898817.2212188,6.302630048043929,9.692688902225594,-3.18953474366474,1.4710549750171311,True,406,51,78,4.039918829011069,6.529775737243317,-24.09174489487401,106.53125,20,24,83.33333333333334,79.16666666666666,54.35091726382118,543509.1726382117,-9.32154271676714,24769176.348847754,44564368790.30675,445643688903067.5,4.039918829011069,9.098576391140943,-2.4523723804078235,1.359374158653838,False,True,279.45588073803884,0.01,100.0,100.0,100.0,0.0,0.0,PASS,25,40,False,4.0,1.0,1,0.2949955096107669,1,2023-08-31,4,2,True
UP20_SCORE40_NIKKEIOFF_TP4.0_SL1.0_H1,20,40,False,4.0,1.0,1,172,39,88,5.102319195439375,9.47634007327932,-16.18722293337427,117.86679174484053,16,19,84.21052631578947,73.68421052631578,69.99537649767703,699953.7649767703,-5.4701470256918405,419011.8120490855,419011.8120490855,4191118120.490855,5.102319195439375,7.376947544221084,-2.654746711944401,99,14,51,5.694434671111301,17.81786748798756,-8.227009586337807,132.9402573529412,9,10,90.0,90.0,84.29039587571182,842903.9587571183,-2.136591809799082,21964.526895448227,21964.526895448227,220645268.9544823,5.694434671111301,7.026704372716991,-2.394345660066108,73,25,37,4.2993132763774495,5.482654936353997,-16.187222933374233,105.38833992094862,7,9,77.77777777777779,55.55555555555556,54.11202163319391,541120.2163319391,-5.4701470256918405,1799.4824318465028,1799.4824318465028,18994824.318465028,4.2993132763774495,7.9971698270929155,-2.800571300996245,156.25122541726194,159.75318971240986,151.57446433767606,151.57446433767606,271,25,39,6.302630048043929,8.50893033228058,-23.86283164010148,117.6228813559322,10,11,90.9090909090909,90.9090909090909,93.38394785837198,933839.47858372,-21.087535472254835,26489.88172212188,26489.88172212188,265898817.2212188,6.302630048043929,9.692688902225594,-3.18953474366474,1.4710549750171311,True,406,51,78,4.039918829011069,6.529775737243317,-24.09174489487401,106.53125,20,24,83.33333333333334,79.16666666666666,54.35091726382118,543509.1726382117,-9.32154271676714,24769176.348847754,44564368790.30675,445643688903067.5,4.039918829011069,9.098576391140943,-2.4523723804078235,1.359374158653838,False,True,279.45588073803884,0.01,100.0,100.0,100.0,0.0,0.0,PASS,20,40,False,4.0,1.0,1,0.2949955096107669,1,2023-08-31,4,2,True
UP30_SCORE30_NIKKEIOFF_TP4.0_SL1.0_H1,30,30,False,4.0,1.0,1,173,39,89,5.089756026447966,9.504628937096468,-16.18722293337427,118.55206378986868,16,19,84.21052631578947,73.68421052631578,70.27080866539423,702708.0866539424,-5.4701470256918405,431287.140024171,431287.140024171,4313871400.24171,5.089756026447966,7.343753092099474,-2.654746711944401,99,14,51,5.694434671111301,17.81786748798756,-8.227009586337807,132.9402573529412,9,10,90.0,90.0,84.29039587571182,842903.9587571183,-2.136591809799082,21964.526895448227,21964.526895448227,220645268.9544823,5.694434671111301,7.026704372716991,-2.394345660066108,74,25,38,4.280794055884855,5.524487700388728,-16.187222933374233,106.83201581027669,7,9,77.77777777777779,55.55555555555556,54.6934895428191,546934.8954281909,-5.4701470256918405,1855.116201078225,1855.116201078225,19551162.01078225,4.280794055884855,7.89373556449766,-2.800571300996245,156.25122541726194,159.75318971240986,151.5466855069372,151.5466855069372,269,25,38,6.334354589631278,8.467287604977754,-23.86283164010148,116.38474576271186,10,11,90.9090909090909,90.9090909090909,92.5908554951302,925908.5549513018,-21.087535472254835,25635.334001738185,25635.334001738185,257353340.01738188,6.334354589631278,9.78503913068056,-3.18953474366474,1.416462335765598,True,407,51,78,4.010685401643441,6.396702913017511,-24.09174489487401,106.53125,20,24,83.33333333333334,79.16666666666666,53.90879275427913,539087.9275427914,-9.32154271676714,24769176.348847754,43727880278.5976,437278803785976.06,4.010685401643441,9.098576391140943,-2.4523723804078235,1.3660596581942164,False,True,279.3654551085084,0.01,100.0,100.0,100.0,0.0,0.0,PASS,30,30,False,4.0,1.0,1,0.2896023367964379,1,2023-08-31,4,2,True
UP20_SCORE50_NIKKEIOFF_TP4.0_SL1.0_H1,20,50,False,4.0,1.0,1,172,39,88,5.102319195439375,9.47634007327932,-16.18722293337427,117.86679174484053,16,19,84.21052631578947,73.68421052631578,69.99537649767703,699953.7649767703,-5.4701470256918405,419011.8120490855,419011.8120490855,4191118120.490855,5.102319195439375,7.376947544221084,-2.654746711944401,99,14,51,5.694434671111301,17.81786748798756,-8.227009586337807,132.9402573529412,9,10,90.0,90.0,84.29039587571182,842903.9587571183,-2.136591809799082,21964.526895448227,21964.526895448227,220645268.9544823,5.694434671111301,7.026704372716991,-2.394345660066108,73,25,37,4.2993132763774495,5.482654936353997,-16.187222933374233,105.38833992094862,7,9,77.77777777777779,55.55555555555556,54.11202163319391,541120.2163319391,-5.4701470256918405,1799.4824318465028,1799.4824318465028,18994824.318465028,4.2993132763774495,7.9971698270929155,-2.800571300996245,156.25122541726194,159.75318971240986,151.57446433767606,151.57446433767606,269,25,38,6.334354589631278,8.467287604977754,-23.86283164010148,116.38474576271186,10,11,90.9090909090909,90.9090909090909,92.5908554951302,925908.5549513018,-21.087535472254835,25635.334001738185,25635.334001738185,257353340.01738188,6.334354589631278,9.78503913068056,-3.18953474366474,1.416462335765598,True,403,50,78,4.011004115226521,6.367966050962713,-24.091744894874036,106.02395833333334,20,24,83.33333333333334,79.16666666666666,53.20841988831761,532084.1988831761,-9.32154271676714,25132638.95299716,39569859793.532974,395698598935329.75,4.011004115226521,9.098576391140943,-2.472496390357303,1.3820399206997176,False,True,279.3558752771638,0.01,100.0,100.0,100.0,0.0,0.0,PASS,20,50,False,4.0,1.0,1,0.2883013130477298,1,2023-08-31,4,2,True
UP25_SCORE50_NIKKEIOFF_TP4.0_SL1.0_H1,25,50,False,4.0,1.0,1,172,39,88,5.102319195439375,9.47634007327932,-16.18722293337427,117.86679174484053,16,19,84.21052631578947,73.68421052631578,69.99537649767703,699953.7649767703,-5.4701470256918405,419011.8120490855,419011.8120490855,4191118120.490855,5.102319195439375,7.376947544221084,-2.654746711944401,99,14,51,5.694434671111301,17.81786748798756,-8.227009586337807,132.9402573529412,9,10,90.0,90.0,84.29039587571182,842903.9587571183,-2.136591809799082,21964.526895448227,21964.526895448227,220645268.9544823,5.694434671111301,7.026704372716991,-2.394345660066108,73,25,37,4.2993132763774495,5.482654936353997,-16.187222933374233,105.38833992094862,7,9,77.77777777777779,55.55555555555556,54.11202163319391,541120.2163319391,-5.4701470256918405,1799.4824318465028,1799.4824318465028,18994824.318465028,4.2993132763774495,7.9971698270929155,-2.800571300996245,156.25122541726194,159.75318971240986,151.57446433767606,151.57446433767606,269,25,38,6.334354589631278,8.467287604977754,-23.86283164010148,116.38474576271186,10,11,90.9090909090909,90.9090909090909,92.5908554951302,925908.5549513018,-21.087535472254835,25635.334001738185,25635.334001738185,257353340.01738188,6.334354589631278,9.78503913068056,-3.18953474366474,1.416462335765598,True,403,50,78,4.011004115226521,6.367966050962713,-24.091744894874036,106.02395833333334,20,24,83.33333333333334,79.16666666666666,53.20841988831761,532084.1988831761,-9.32154271676714,25132638.95299716,39569859793.532974,395698598935329.75,4.011004115226521,9.098576391140943,-2.472496390357303,1.3820399206997176,False,True,279.3558752771638,0.01,100.0,100.0,100.0,0.0,0.0,PASS,25,50,False,4.0,1.0,1,0.2883013130477298,1,2023-08-31,4,2,True
UP30_SCORE50_NIKKEIOFF_TP4.0_SL1.0_H1,30,50,False,4.0,1.0,1,172,39,88,5.102319195439375,9.47634007327932,-16.18722293337427,117.86679174484053,16,19,84.21052631578947,73.68421052631578,69.99537649767703,699953.7649767703,-5.4701470256918405,419011.8120490855,419011.8120490855,4191118120.490855,5.102319195439375,7.376947544221084,-2.654746711944401,99,14,51,5.694434671111301,17.81786748798756,-8.227009586337807,132.9402573529412,9,10,90.0,90.0,84.29039587571182,842903.9587571183,-2.136591809799082,21964.526895448227,21964.526895448227,220645268.9544823,5.694434671111301,7.026704372716991,-2.394345660066108,73,25,37,4.2993132763774495,5.482654936353997,-16.187222933374233,105.38833992094862,7,9,77.77777777777779,55.55555555555556,54.11202163319391,541120.2163319391,-5.4701470256918405,1799.4824318465028,1799.4824318465028,18994824.318465028,4.2993132763774495,7.9971698270929155,-2.800571300996245,156.25122541726194,159.75318971240986,151.57446433767606,151.57446433767606,269,25,38,6.334354589631278,8.467287604977754,-23.86283164010148,116.38474576271186,10,11,90.9090909090909,90.9090909090909,92.5908554951302,925908.5549513018,-21.087535472254835,25635.334001738185,25635.334001738185,257353340.01738188,6.334354589631278,9.78503913068056,-3.18953474366474,1.416462335765598,True,403,50,78,4.011004115226521,6.367966050962713,-24.091744894874036,106.02395833333334,20,24,83.33333333333334,79.16666666666666,53.20841988831761,532084.1988831761,-9.32154271676714,25132638.95299716,39569859793.532974,395698598935329.75,4.011004115226521,9.098576391140943,-2.472496390357303,1.3820399206997176,False,True,279.3558752771638,0.01,100.0,100.0,100.0,0.0,0.0,PASS,30,50,False,4.0,1.0,1,0.2883013130477298,1,2023-08-31,4,2,True
UP30_SCORE40_NIKKEIOFF_TP4.0_SL1.0_H1,30,40,False,4.0,1.0,1,172,39,88,5.102319195439375,9.47634007327932,-16.18722293337427,117.86679174484053,16,19,84.21052631578947,73.68421052631578,69.99537649767703,699953.7649767703,-5.4701470256918405,419011.8120490855,419011.8120490855,4191118120.490855,5.102319195439375,7.376947544221084,-2.654746711944401,99,14,51,5.694434671111301,17.81786748798756,-8.227009586337807,132.9402573529412,9,10,90.0,90.0,84.29039587571182,842903.9587571183,-2.136591809799082,21964.526895448227,21964.526895448227,220645268.9544823,5.694434671111301,7.026704372716991,-2.394345660066108,73,25,37,4.2993132763774495,5.482654936353997,-16.187222933374233,105.38833992094862,7,9,77.77777777777779,55.55555555555556,54.11202163319391,541120.2163319391,-5.4701470256918405,1799.4824318465028,1799.4824318465028,18994824.318465028,4.2993132763774495,7.9971698270929155,-2.800571300996245,156.25122541726194,159.75318971240986,151.57446433767606,151.57446433767606,269,25,38,6.334354589631278,8.467287604977754,-23.86283164010148,116.38474576271186,10,11,90.9090909090909,90.9090909090909,92.5908554951302,925908.5549513018,-21.087535472254835,25635.334001738185,25635.334001738185,257353340.01738188,6.334354589631278,9.78503913068056,-3.18953474366474,1.416462335765598,True,406,51,78,3.98149974082596,6.330236153821938,-24.09174489487401,106.53125,20,24,83.33333333333334,79.16666666666666,53.33259677125055,533325.9677125055,-9.32154271676714,24769176.348847754,39850042752.24812,398500428522481.25,3.98149974082596,9.098576391140943,-2.4523723804078235,1.3660596581942164,False,True,279.2984132515637,0.01,100.0,100.0,100.0,0.0,0.0,PASS,30,40,False,4.0,1.0,1,0.2865931414275,1,2023-08-31,4,2,True
UP30_SCORE70_NIKKEIOFF_TP4.0_SL1.0_H1,30,70,False,4.0,1.0,1,163,36,82,5.346714476904755,10.414572460149811,-17.014209680179714,111.9093045112782,16,19,84.21052631578947,78.94736842105263,68.15547133307166,681554.7133307166,-3.044597981308639,395822.7343777531,395822.7343777531,3959227343.777531,5.346714476904755,7.591222480334961,-2.5714109796406905,95,12,49,5.9397813797645584,21.172372144426276,-8.227009586337807,128.03966789667896,9,10,90.0,90.0,83.7290479303543,837290.479303543,-2.136591809799082,22106.105642382143,22106.105642382143,222061056.42382145,5.9397813797645584,7.135567535117492,-2.331072861426571,68,24,33,4.518165127321208,5.756116361562583,-17.014209680179736,98.1699604743083,7,9,77.77777777777779,66.66666666666666,50.85149733609093,508514.9733609093,-3.044597981308639,1682.9453788695946,1682.9453788695946,17829453.788695946,4.518165127321208,8.450753399722458,-2.69158003874775,157.27904739380512,159.75318971240986,154.10015473390976,154.10015473390976,264,25,36,6.13023949560254,8.279069280733056,-22.73131532409036,115.14661016949152,10,11,90.9090909090909,90.9090909090909,86.67305641739681,866730.5641739682,-19.91477395415219,20530.40899492747,20530.40899492747,206304089.94927472,6.13023949560254,9.535800171940052,-3.132885544035496,1.7400253021687102,True,389,47,78,4.025179519175727,6.495338941546916,-24.091744894874022,102.47291666666668,20,24,80.0,75.0,51.39087259938852,513908.7259938852,-11.156446275588038,10456629.89977199,12986631632.890015,129866317328900.14,4.025179519175727,8.626719515924794,-2.409643807244134,1.4260841440449867,False,True,278.5883855614588,0.01,100.0,100.0,100.0,0.0,0.0,PASS,30,70,False,4.0,1.0,1,0.2859540995417747,1,2023-08-31,4,2,True
UP25_SCORE70_NIKKEIOFF_TP4.0_SL1.0_H1,25,70,False,4.0,1.0,1,163,36,82,5.346714476904755,10.414572460149811,-17.014209680179714,111.9093045112782,16,19,84.21052631578947,78.94736842105263,68.15547133307166,681554.7133307166,-3.044597981308639,395822.7343777531,395822.7343777531,3959227343.777531,5.346714476904755,7.591222480334961,-2.5714109796406905,95,12,49,5.9397813797645584,21.172372144426276,-8.227009586337807,128.03966789667896,9,10,90.0,90.0,83.7290479303543,837290.479303543,-2.136591809799082,22106.105642382143,22106.105642382143,222061056.42382145,5.9397813797645584,7.135567535117492,-2.331072861426571,68,24,33,4.518165127321208,5.756116361562583,-17.014209680179736,98.1699604743083,7,9,77.77777777777779,66.66666666666666,50.85149733609093,508514.9733609093,-3.044597981308639,1682.9453788695946,1682.9453788695946,17829453.788695946,4.518165127321208,8.450753399722458,-2.69158003874775,157.27904739380512,159.75318971240986,154.10015473390976,154.10015473390976,264,25,36,6.13023949560254,8.279069280733056,-22.73131532409036,115.14661016949152,10,11,90.9090909090909,90.9090909090909,86.67305641739681,866730.5641739682,-19.91477395415219,20530.40899492747,20530.40899492747,206304089.94927472,6.13023949560254,9.535800171940052,-3.132885544035496,1.7400253021687102,True,389,47,78,4.025179519175727,6.495338941546916,-24.091744894874022,102.47291666666668,20,24,80.0,75.0,51.39087259938852,513908.7259938852,-11.156446275588038,10456629.89977199,12986631632.890015,129866317328900.14,4.025179519175727,8.626719515924794,-2.409643807244134,1.4260841440449867,False,True,278.5883855614588,0.01,100.0,100.0,100.0,0.0,0.0,PASS,25,70,False,4.0,1.0,1,0.2859540995417747,1,2023-08-31,4,2,True
UP20_SCORE70_NIKKEIOFF_TP4.0_SL1.0_H1,20,70,False,4.0,1.0,1,163,36,82,5.346714476904755,10.414572460149811,-17.014209680179714,111.9093045112782,16,19,84.21052631578947,78.94736842105263,68.15547133307166,681554.7133307166,-3.044597981308639,395822.7343777531,395822.7343777531,3959227343.777531,5.346714476904755,7.591222480334961,-2.5714109796406905,95,12,49,5.9397813797645584,21.172372144426276,-8.227009586337807,128.03966789667896,9,10,90.0,90.0,83.7290479303543,837290.479303543,-2.136591809799082,22106.105642382143,22106.105642382143,222061056.42382145,5.9397813797645584,7.135567535117492,-2.331072861426571,68,24,33,4.518165127321208,5.756116361562583,-17.014209680179736,98.1699604743083,7,9,77.77777777777779,66.66666666666666,50.85149733609093,508514.9733609093,-3.044597981308639,1682.9453788695946,1682.9453788695946,17829453.788695946,4.518165127321208,8.450753399722458,-2.69158003874775,157.27904739380512,159.75318971240986,154.10015473390976,154.10015473390976,264,25,36,6.13023949560254,8.279069280733056,-22.73131532409036,115.14661016949152,10,11,90.9090909090909,90.9090909090909,86.67305641739681,866730.5641739682,-19.91477395415219,20530.40899492747,20530.40899492747,206304089.94927472,6.13023949560254,9.535800171940052,-3.132885544035496,1.7400253021687102,True,389,47,78,4.025179519175727,6.495338941546916,-24.091744894874022,102.47291666666668,20,24,80.0,75.0,51.39087259938852,513908.7259938852,-11.156446275588038,10456629.89977199,12986631632.890015,129866317328900.14,4.025179519175727,8.626719515924794,-2.409643807244134,1.4260841440449867,False,True,278.5883855614588,0.01,100.0,100.0,100.0,0.0,0.0,PASS,20,70,False,4.0,1.0,1,0.2859540995417747,1,2023-08-31,4,2,True
UP30_SCORE70_NIKKEIOFF_TP4.0_SL1.25_H1,30,70,False,4.0,1.25,1,213,65,90,4.331479514837932,5.212323159886832,-27.326433864921697,110.19582152974505,21,25,84.0,80.0,53.51596897258037,535159.6897258037,-25.282740737336617,589429.8248108599,589429.8248108599,5895298248.108599,4.331479514837932,7.713718834377887,-3.3696192434991925,115,25,52,4.885184601897756,8.61032942512705,-20.504715159117325,116.35387811634348,10,13,76.92307692307693,76.92307692307693,64.08949941666376,640894.9941666375,-6.657123003833688,21046.160937725534,21046.160937725534,211461609.37725532,4.885184601897756,7.062405045016964,-2.952808993331392,98,40,38,3.681723545328958,3.4848238204698405,-27.326433864921707,109.1295731707317,11,12,91.66666666666666,83.33333333333334,42.06131099149004,420613.1099149004,-25.282740737336617,2687.8811030853194,2687.8811030853194,27878811.030853197,3.681723545328958,8.724378162696562,-3.630125649854068,156.17742625630925,156.5972508326885,154.80883564304133,154.80883564304133,171,25,78,7.865765053936909,21.064077711764533,-9.51480286389882,96.53438948995364,18,22,81.81818181818183,81.81818181818183,112.2827360683576,1122827.360683576,-3.4853034840207187,30723909.501647484,30723909.501647484,307240095016.47485,7.865765053936909,9.67180366383548,-2.6815004278707444,5.2230165316665085,True,187,55,88,3.778804794091572,5.540947012333875,-24.51099692731249,117.55895008605852,15,20,75.0,75.0,46.671602220833286,466716.0222083328,-13.593281435732363,79783.86394353233,79783.86394353233,798838639.4353234,3.778804794091572,6.532203347147631,-2.829351733242971,0.263051964019255,False,True,277.8722087376348,0.01,100.0,100.0,100.0,0.0,0.0,PASS,30,70,False,4.0,1.25,1,0.263051964019255,2,2024-09-04,4,1,True
UP25_SCORE70_NIKKEIOFF_TP4.0_SL1.25_H1,25,70,False,4.0,1.25,1,213,65,90,4.331479514837932,5.212323159886832,-27.326433864921697,110.19582152974505,21,25,84.0,80.0,53.51596897258037,535159.6897258037,-25.282740737336617,589429.8248108599,589429.8248108599,5895298248.108599,4.331479514837932,7.713718834377887,-3.3696192434991925,115,25,52,4.885184601897756,8.61032942512705,-20.504715159117325,116.35387811634348,10,13,76.92307692307693,76.92307692307693,64.08949941666376,640894.9941666375,-6.657123003833688,21046.160937725534,21046.160937725534,211461609.37725532,4.885184601897756,7.062405045016964,-2.952808993331392,98,40,38,3.681723545328958,3.4848238204698405,-27.326433864921707,109.1295731707317,11,12,91.66666666666666,83.33333333333334,42.06131099149004,420613.1099149004,-25.282740737336617,2687.8811030853194,2687.8811030853194,27878811.030853197,3.681723545328958,8.724378162696562,-3.630125649854068,156.17742625630925,156.5972508326885,154.80883564304133,154.80883564304133,171,25,78,7.865765053936909,21.064077711764533,-9.51480286389882,96.53438948995364,18,22,81.81818181818183,81.81818181818183,112.2827360683576,1122827.360683576,-3.4853034840207187,30723909.501647484,30723909.501647484,307240095016.47485,7.865765053936909,9.67180366383548,-2.6815004278707444,5.2230165316665085,True,187,55,88,3.778804794091572,5.540947012333875,-24.51099692731249,117.55895008605852,15,20,75.0,75.0,46.671602220833286,466716.0222083328,-13.593281435732363,79783.86394353233,79783.86394353233,798838639.4353234,3.778804794091572,6.532203347147631,-2.829351733242971,0.263051964019255,False,True,277.8722087376348,0.01,100.0,100.0,100.0,0.0,0.0,PASS,25,70,False,4.0,1.25,1,0.263051964019255,2,2024-09-04,4,1,True
UP20_SCORE70_NIKKEIOFF_TP4.0_SL1.25_H1,20,70,False,4.0,1.25,1,213,65,90,4.331479514837932,5.212323159886832,-27.326433864921697,110.19582152974505,21,25,84.0,80.0,53.51596897258037,535159.6897258037,-25.282740737336617,589429.8248108599,589429.8248108599,5895298248.108599,4.331479514837932,7.713718834377887,-3.3696192434991925,115,25,52,4.885184601897756,8.61032942512705,-20.504715159117325,116.35387811634348,10,13,76.92307692307693,76.92307692307693,64.08949941666376,640894.9941666375,-6.657123003833688,21046.160937725534,21046.160937725534,211461609.37725532,4.885184601897756,7.062405045016964,-2.952808993331392,98,40,38,3.681723545328958,3.4848238204698405,-27.326433864921707,109.1295731707317,11,12,91.66666666666666,83.33333333333334,42.06131099149004,420613.1099149004,-25.282740737336617,2687.8811030853194,2687.8811030853194,27878811.030853197,3.681723545328958,8.724378162696562,-3.630125649854068,156.17742625630925,156.5972508326885,154.80883564304133,154.80883564304133,171,25,78,7.865765053936909,21.064077711764533,-9.51480286389882,96.53438948995364,18,22,81.81818181818183,81.81818181818183,112.2827360683576,1122827.360683576,-3.4853034840207187,30723909.501647484,30723909.501647484,307240095016.47485,7.865765053936909,9.67180366383548,-2.6815004278707444,5.2230165316665085,True,187,55,88,3.778804794091572,5.540947012333875,-24.51099692731249,117.55895008605852,15,20,75.0,75.0,46.671602220833286,466716.0222083328,-13.593281435732363,79783.86394353233,79783.86394353233,798838639.4353234,3.778804794091572,6.532203347147631,-2.829351733242971,0.263051964019255,False,True,277.8722087376348,0.01,100.0,100.0,100.0,0.0,0.0,PASS,20,70,False,4.0,1.25,1,0.263051964019255,2,2024-09-04,4,1,True
UP20_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,20,70,False,3.5,1.0,1,163,36,67,5.079459471399053,9.943985967166222,-17.014209680179704,111.9093045112782,16,19,84.21052631578947,78.94736842105263,63.2114799848413,632114.799848413,-3.044597981308639,266827.2341915093,266827.2341915093,2669272341.915093,5.079459471399053,7.248210150433939,-2.5714109796406905,95,12,39,5.677525382255129,20.2817121620756,-8.22700958633783,128.03966789667896,9,10,90.0,90.0,78.4924299896659,784924.299896659,-2.136591809799082,17546.31786819262,17546.31786819262,176463178.6819262,5.677525382255129,6.835395007847662,-2.331072861426571,68,24,28,4.243926213585418,5.467434529925044,-17.014209680179736,98.1699604743083,7,9,77.77777777777779,66.66666666666666,46.23264664614727,462326.4664614728,-3.044597981308639,1412.6511728129065,1412.6511728129065,15126511.728129065,4.243926213585418,8.026929623948966,-2.69158003874775,157.27904739380512,159.75318971240986,153.68879636330607,153.68879636330607,264,25,29,5.7058191224638,7.980616810812035,-22.731315324090385,115.14661016949152,10,11,90.9090909090909,81.81818181818183,80.41900114587493,804190.0114587493,-20.68219210223973,14532.501247737002,14532.501247737002,146325012.47737002,5.7058191224638,8.921434594269126,-3.040654960846679,1.5014612044385038,True,389,47,67,3.5676152832870063,5.947889605898948,-24.09174489487401,102.47291666666668,20,24,80.0,75.0,43.24133526480925,432413.3526480924,-11.156446275588038,3383844.360045316,1945178455.4615247,19451785554615.246,3.5676152832870063,7.790196353736378,-2.340106266241114,1.375657139132725,False,True,277.7104319401489,0.01,100.0,100.0,100.0,0.0,0.0,PASS,20,70,False,3.5,1.0,1,0.272795898021786,1,2023-08-31,4,2,True
