date,ticker,company,rank,score,testa_score,up_prob,flat_prob,down_prob,nikkei_uptrend,price,take_profit,stop_loss,result,return,hold_days,exit_price,phase,threshold,nikkei_filter,testa_threshold,strategy
2024-07-26,6503.T,,1,48.616241753160814,45.0,58.53595368554563,31.175110604705075,10.288935709749282,True,2374.123291015625,2606.0,2258.0,LOSS,-4.891207270282441,4,2258.0,DEV,50,True,,UP50_NIKKEION_BASE
2024-07-26,6098.T,,2,47.43259846201372,45.0,53.27531683600299,33.4534169144592,13.271266249537828,True,7977.65576171875,8749.0,7592.0,TIMEOUT_LOSS,-1.8064064309501164,5,7833.546875,DEV,50,True,,UP50_NIKKEION_BASE
2024-07-26,8697.T,,3,46.56909846383529,35.0,60.54865017743217,29.838643361519807,9.612706461048024,True,1696.8238525390625,1830.0,1630.0,LOSS,-3.93817262994446,2,1630.0,DEV,50,True,,UP50_NIKKEION_BASE
2024-08-02,4204.T,,1,63.07411824908156,55.0,56.89946274954123,25.7596098829285,17.340927367530252,True,2012.9276123046875,2130.0,1954.0,LOSS,-2.927458093598246,1,1954.0,VALIDATION,50,True,,UP50_NIKKEION_BASE
2024-08-02,2914.T,,2,58.22038549060175,40.0,51.99398382296431,29.646386282973943,18.35962989406175,True,3780.9912109375,4005.0,3669.0,LOSS,-2.961953749417251,1,3669.0,VALIDATION,50,True,,UP50_NIKKEION_BASE
2024-08-02,7182.T,,3,56.07696024887869,45.0,51.114992410475324,27.175682204558793,21.709325384965883,True,1415.887451171875,1537.0,1355.0,LOSS,-4.300303044672147,1,1355.0,VALIDATION,50,True,,UP50_NIKKEION_BASE
2024-08-07,3382.T,,1,11.263550771679284,0.0,50.06022565190793,31.664695214117444,18.275079133974618,True,1612.1287841796875,1770.0,1533.0,HOLD,2.958408772489488,5,1659.8221435546875,VALIDATION,50,True,,UP50_NIKKEION_BASE
2024-08-08,9984.T,ソフトバンクG,1,46.582643278853254,20.0,52.92768993499997,31.487050445818504,15.585259619181526,True,1794.72119140625,2203.0,1590.0,HOLD,16.793376517341844,5,2096.115478515625,VALIDATION,50,True,,UP50_NIKKEION_BASE
2024-08-08,9432.T,,2,37.30624941716187,20.0,52.2789829168547,30.127233529708132,17.593783553437156,True,135.78407287597656,147.0,130.0,HOLD,3.851453210536991,5,141.01373291015625,VALIDATION,50,True,,UP50_NIKKEION_BASE
2024-08-08,4502.T,,3,29.78033324133652,20.0,53.323220203041544,25.398308754766457,21.278471042192002,True,3717.708984375,4019.0,3567.0,HOLD,6.818170475243332,5,3971.188720703125,VALIDATION,50,True,,UP50_NIKKEION_BASE
2022-12-21,9434.T,,1,55.009762208456706,65.0,50.526479380580525,31.27977640078146,18.193744218638038,True,126.94843292236328,131.0,125.0,HOLD,1.1137490958950707,5,128.36231994628906,DEV,50,True,55,UP50_NIKKEION_TESTA55
2022-12-21,8015.T,,2,50.91726018088166,55.0,53.59362012758999,27.936670816818694,18.46970905559133,True,1471.697998046875,1578.0,1418.0,TIMEOUT_LOSS,-0.9118582632100629,5,1458.2781982421875,DEV,50,True,55,UP50_NIKKEION_TESTA55
2022-12-21,2914.T,,3,50.68747016558723,55.0,52.57233117072586,29.51624101580031,17.911427813473846,True,2259.087158203125,2332.0,2223.0,TIMEOUT_LOSS,-0.3124641678827297,5,2252.0283203125,DEV,50,True,55,UP50_NIKKEION_TESTA55
2022-12-23,8309.T,,1,61.29956750235222,90.0,50.703391797893936,28.715917309808525,20.58069089229751,True,504.08306884765625,536.0,488.0,HOLD,0.8836288913640646,5,508.53729248046875,DEV,50,True,55,UP50_NIKKEION_TESTA55
2022-12-23,9509.T,北海道電力,2,49.7385701427672,55.0,52.41296875046291,29.230801960777598,18.356229288759472,True,415.15179443359375,439.0,403.0,HOLD,1.3392979877377424,5,420.7119140625,DEV,50,True,55,UP50_NIKKEION_TESTA55
2022-12-23,8012.T,,3,41.298581472174625,55.0,51.42364712270846,29.836903855235636,18.739449022055883,True,451.60723876953125,475.0,440.0,LOSS,-2.5702065363604087,5,440.0,DEV,50,True,55,UP50_NIKKEION_TESTA55
2022-12-28,9509.T,北海道電力,1,41.370853859464916,60.0,50.24727319182476,27.766708289954178,21.98601851822106,True,423.491943359375,447.0,412.0,TIMEOUT_LOSS,-0.6564538807567984,5,420.7119140625,DEV,50,True,55,UP50_NIKKEION_TESTA55
2022-12-29,9434.T,,1,60.285601208249616,85.0,51.75243049077125,30.69223421531883,17.555335293909934,True,128.36231994628906,132.0,127.0,LOSS,-1.0613082926976554,5,127.0,DEV,50,True,55,UP50_NIKKEION_TESTA55
2022-12-29,5401.T,,2,60.228605343228956,85.0,51.49911553512388,28.50194169233355,19.9989427725426,True,360.2270202636719,380.0,350.0,LOSS,-2.839048624444136,3,350.0,DEV,50,True,55,UP50_NIKKEION_TESTA55
2022-12-29,9021.T,,3,53.54281857569725,55.0,55.11784101276071,28.794520415539875,16.08763857169941,True,2589.635498046875,2738.0,2515.0,LOSS,-2.88208506962334,3,2515.0,DEV,50,True,55,UP50_NIKKEION_TESTA55
2023-06-08,9509.T,北海道電力,1,77.43603879943836,100.0,50.44036567866328,23.323249803588627,26.23638451774804,True,552.9489135742188,593.0,533.0,WIN,7.2431802364696125,3,593.0,DEV,50,True,55,UP50_NIKKEION_TESTA55
2023-06-08,9022.T,,2,68.81575854246789,100.0,52.70771912594421,22.134074233264194,25.158206640791587,True,3427.41650390625,3599.0,3341.0,HOLD,0.8252688390333632,5,3455.701904296875,DEV,50,True,55,UP50_NIKKEION_TESTA55
2023-06-08,8801.T,,3,65.75270993034704,85.0,55.76083640540712,21.83253125051562,22.406632344077217,True,862.9099731445312,917.0,836.0,HOLD,4.368316775377872,5,900.6046142578125,DEV,50,True,55,UP50_NIKKEION_TESTA55
2023-06-26,4188.T,,1,66.0903091800143,100.0,50.73953838460461,22.998231806700282,26.26222980869507,True,761.3079223632812,799.0,743.0,HOLD,4.179449669529295,5,793.1264038085938,DEV,50,True,55,UP50_NIKKEION_TESTA55
2023-06-26,4004.T,,2,62.4914870169761,95.0,50.44525630733341,23.990667202388394,25.564076490278147,True,2177.671142578125,2349.0,2092.0,HOLD,4.875376986843004,5,2283.8408203125,DEV,50,True,55,UP50_NIKKEION_TESTA55
2023-06-26,5801.T,,3,62.46903623664373,85.0,51.31165863629099,25.365205518671292,23.32313584503771,True,237.12608337402344,250.0,231.0,HOLD,3.2757293217406747,5,244.89369201660156,DEV,50,True,55,UP50_NIKKEION_TESTA55
2023-07-06,5401.T,,1,65.12284220206362,95.0,51.995240704823786,22.460300269017527,25.544459026158673,True,484.8343811035156,515.0,470.0,TIMEOUT_LOSS,-0.767562114886883,5,481.11297607421875,DEV,50,True,55,UP50_NIKKEION_TESTA55
2023-07-06,6302.T,,2,62.2120574911117,85.0,50.169530878370836,23.194113427132066,26.636355694497077,True,3110.4404296875,3283.0,3024.0,LOSS,-2.7790414779357953,1,3024.0,DEV,50,True,55,UP50_NIKKEION_TESTA55
2023-07-06,4188.T,,3,59.77642631490241,75.0,50.45561453966288,23.03828089145178,26.506104568885334,True,775.5093383789062,814.0,756.0,LOSS,-2.5156806518523416,3,756.0,DEV,50,True,55,UP50_NIKKEION_TESTA55
2023-07-07,4188.T,,1,57.73660344669415,75.0,51.534662661635835,22.92516760077254,25.54016973759161,True,764.9930419921875,804.0,745.0,LOSS,-2.6134933123210917,3,745.0,DEV,50,True,55,UP50_NIKKEION_TESTA55
2023-07-07,7182.T,,2,48.63336169614301,85.0,50.68933700701241,23.468027297892792,25.842635695094774,True,1025.3839111328125,1060.0,1008.0,HOLD,0.2660731707171892,5,1028.1121826171875,DEV,50,True,55,UP50_NIKKEION_TESTA55
2023-07-07,9432.T,,3,48.48576842108533,85.0,50.033366895644946,24.610711563178878,25.35592154117618,True,150.92724609375,160.0,147.0,LOSS,-2.602078945580542,4,147.0,DEV,50,True,55,UP50_NIKKEION_TESTA55
2024-03-11,9432.T,,1,58.52263035051722,70.0,50.43874358683982,30.71922562046584,18.842030792694356,True,167.93017578125,175.0,164.0,TIMEOUT_LOSS,-0.8223636387426183,5,166.54917907714844,DEV,50,True,55,UP50_NIKKEION_TESTA55
2024-03-11,4204.T,,2,58.45046495126132,70.0,50.1180084790358,28.4865183093485,21.39547321161567,True,1967.6875,2065.0,1919.0,HOLD,1.2209466219864689,5,1991.7119140625,DEV,50,True,55,UP50_NIKKEION_TESTA55
2024-03-11,9434.T,,3,50.80403056838189,85.0,50.1918266807311,30.057653303342967,19.750520015925943,True,178.25836181640625,185.0,175.0,LOSS,-1.827887221224515,1,175.0,DEV,50,True,55,UP50_NIKKEION_TESTA55
2024-04-19,6098.T,,1,63.59947194128292,55.0,59.23436804821396,32.04255481176877,8.723077140017265,True,6073.43359375,6644.0,5788.0,HOLD,8.672897589977868,5,6600.17626953125,DEV,50,True,55,UP50_NIKKEION_TESTA55
2024-04-19,7202.T,,2,54.549187684878596,55.0,59.590592609122275,30.796928675652886,9.612478715224853,True,1765.8616943359375,1882.0,1708.0,HOLD,0.9841946658284677,5,1783.2412109375,DEV,50,True,55,UP50_NIKKEION_TESTA55
2024-04-19,6501.T,,3,53.05755220688444,55.0,63.10602913204677,29.48775695198988,7.406213915963314,True,2605.936767578125,2839.0,2489.0,HOLD,1.087773120214444,5,2634.283447265625,DEV,50,True,55,UP50_NIKKEION_TESTA55
2024-07-26,4568.T,,1,45.1772113093788,65.0,57.55089084361591,30.54097653867518,11.90813261770893,True,5439.77783203125,5864.0,5227.0,WIN,7.79852010629527,3,5864.0,DEV,50,True,55,UP50_NIKKEION_TESTA55
2024-07-26,4063.T,,2,44.97979128226584,65.0,56.67346850089166,30.849349759630556,12.477181739477805,True,6054.7216796875,6498.0,5833.0,WIN,7.321200606125611,1,6498.0,DEV,50,True,55,UP50_NIKKEION_TESTA55
2024-07-26,8316.T,,3,44.65202279553479,65.0,55.21671967097587,30.92325793150511,13.86002239751902,True,3280.96533203125,3512.0,3166.0,LOSS,-3.5040093508112387,5,3166.0,DEV,50,True,55,UP50_NIKKEION_TESTA55
2024-08-02,4204.T,,1,63.07411824908156,55.0,56.89946274954123,25.7596098829285,17.340927367530252,True,2012.9276123046875,2130.0,1954.0,LOSS,-2.927458093598246,1,1954.0,VALIDATION,50,True,55,UP50_NIKKEION_TESTA55
2024-08-02,4188.T,,2,51.55999016540228,55.0,56.450197836570524,26.33070221667062,17.21909994675885,True,800.58056640625,873.0,764.0,LOSS,-4.569254855942556,1,764.0,VALIDATION,50,True,55,UP50_NIKKEION_TESTA55
2024-08-02,8012.T,,3,51.212145347627114,55.0,54.90422086868089,27.364316439175358,17.731462692143747,True,711.6116943359375,762.0,686.0,LOSS,-3.5991109392655285,1,686.0,VALIDATION,50,True,55,UP50_NIKKEION_TESTA55
2022-12-21,9434.T,,1,55.009762208456706,65.0,50.526479380580525,31.27977640078146,18.193744218638038,True,126.94843292236328,131.0,125.0,HOLD,1.1137490958950707,5,128.36231994628906,DEV,50,True,65,UP50_NIKKEION_TESTA65
2022-12-23,8309.T,,1,61.29956750235222,90.0,50.703391797893936,28.715917309808525,20.58069089229751,True,504.08306884765625,536.0,488.0,HOLD,0.8836288913640646,5,508.53729248046875,DEV,50,True,65,UP50_NIKKEION_TESTA65
2022-12-29,9434.T,,1,60.285601208249616,85.0,51.75243049077125,30.69223421531883,17.555335293909934,True,128.36231994628906,132.0,127.0,LOSS,-1.0613082926976554,5,127.0,DEV,50,True,65,UP50_NIKKEION_TESTA65
2022-12-29,5401.T,,2,60.228605343228956,85.0,51.49911553512388,28.50194169233355,19.9989427725426,True,360.2270202636719,380.0,350.0,LOSS,-2.839048624444136,3,350.0,DEV,50,True,65,UP50_NIKKEION_TESTA65
2022-12-29,3382.T,,3,46.38999132749966,65.0,52.796096721254514,28.85301650127182,18.350886777473672,True,1731.12353515625,1816.0,1688.0,LOSS,-2.491072085872699,2,1688.0,DEV,50,True,65,UP50_NIKKEION_TESTA65
2023-06-08,9509.T,北海道電力,1,77.43603879943836,100.0,50.44036567866328,23.323249803588627,26.23638451774804,True,552.9489135742188,593.0,533.0,WIN,7.2431802364696125,3,593.0,DEV,50,True,65,UP50_NIKKEION_TESTA65
2023-06-08,9022.T,,2,68.81575854246789,100.0,52.70771912594421,22.134074233264194,25.158206640791587,True,3427.41650390625,3599.0,3341.0,HOLD,0.8252688390333632,5,3455.701904296875,DEV,50,True,65,UP50_NIKKEION_TESTA65
2023-06-08,8801.T,,3,65.75270993034704,85.0,55.76083640540712,21.83253125051562,22.406632344077217,True,862.9099731445312,917.0,836.0,HOLD,4.368316775377872,5,900.6046142578125,DEV,50,True,65,UP50_NIKKEION_TESTA65
2023-06-26,4188.T,,1,66.0903091800143,100.0,50.73953838460461,22.998231806700282,26.26222980869507,True,761.3079223632812,799.0,743.0,HOLD,4.179449669529295,5,793.1264038085938,DEV,50,True,65,UP50_NIKKEION_TESTA65
2023-06-26,4004.T,,2,62.4914870169761,95.0,50.44525630733341,23.990667202388394,25.564076490278147,True,2177.671142578125,2349.0,2092.0,HOLD,4.875376986843004,5,2283.8408203125,DEV,50,True,65,UP50_NIKKEION_TESTA65
2023-06-26,5801.T,,3,62.46903623664373,85.0,51.31165863629099,25.365205518671292,23.32313584503771,True,237.12608337402344,250.0,231.0,HOLD,3.2757293217406747,5,244.89369201660156,DEV,50,True,65,UP50_NIKKEION_TESTA65
2023-07-06,5401.T,,1,65.12284220206362,95.0,51.995240704823786,22.460300269017527,25.544459026158673,True,484.8343811035156,515.0,470.0,TIMEOUT_LOSS,-0.767562114886883,5,481.11297607421875,DEV,50,True,65,UP50_NIKKEION_TESTA65
2023-07-06,6302.T,,2,62.2120574911117,85.0,50.169530878370836,23.194113427132066,26.636355694497077,True,3110.4404296875,3283.0,3024.0,LOSS,-2.7790414779357953,1,3024.0,DEV,50,True,65,UP50_NIKKEION_TESTA65
2023-07-06,4188.T,,3,59.77642631490241,75.0,50.45561453966288,23.03828089145178,26.506104568885334,True,775.5093383789062,814.0,756.0,LOSS,-2.5156806518523416,3,756.0,DEV,50,True,65,UP50_NIKKEION_TESTA65
2023-07-07,4188.T,,1,57.73660344669415,75.0,51.534662661635835,22.92516760077254,25.54016973759161,True,764.9930419921875,804.0,745.0,LOSS,-2.6134933123210917,3,745.0,DEV,50,True,65,UP50_NIKKEION_TESTA65
2023-07-07,7182.T,,2,48.63336169614301,85.0,50.68933700701241,23.468027297892792,25.842635695094774,True,1025.3839111328125,1060.0,1008.0,HOLD,0.2660731707171892,5,1028.1121826171875,DEV,50,True,65,UP50_NIKKEION_TESTA65
2023-07-07,9432.T,,3,48.48576842108533,85.0,50.033366895644946,24.610711563178878,25.35592154117618,True,150.92724609375,160.0,147.0,LOSS,-2.602078945580542,4,147.0,DEV,50,True,65,UP50_NIKKEION_TESTA65
2024-03-11,9432.T,,1,58.52263035051722,70.0,50.43874358683982,30.71922562046584,18.842030792694356,True,167.93017578125,175.0,164.0,TIMEOUT_LOSS,-0.8223636387426183,5,166.54917907714844,DEV,50,True,65,UP50_NIKKEION_TESTA65
2024-03-11,4204.T,,2,58.45046495126132,70.0,50.1180084790358,28.4865183093485,21.39547321161567,True,1967.6875,2065.0,1919.0,HOLD,1.2209466219864689,5,1991.7119140625,DEV,50,True,65,UP50_NIKKEION_TESTA65
2024-03-11,9434.T,,3,50.80403056838189,85.0,50.1918266807311,30.057653303342967,19.750520015925943,True,178.25836181640625,185.0,175.0,LOSS,-1.827887221224515,1,175.0,DEV,50,True,65,UP50_NIKKEION_TESTA65
2024-04-19,8031.T,三井物産,1,48.89027700897112,85.0,51.831182841803994,36.04240937247272,12.126407785723265,True,3368.677978515625,3638.0,3234.0,HOLD,5.529824566489384,5,3554.9599609375,DEV,50,True,65,UP50_NIKKEION_TESTA65
2024-04-19,8802.T,,2,46.508527749050586,75.0,52.356741686601616,36.061682860526695,11.581575452871673,True,2716.8271484375,3008.0,2571.0,HOLD,0.33952712964018017,5,2726.051513671875,DEV,50,True,65,UP50_NIKKEION_TESTA65
2024-04-19,7269.T,スズキ,3,45.17239663205876,65.0,57.529492277749064,31.686340895992103,10.784166826258819,True,1635.1046142578125,1770.0,1567.0,HOLD,6.018114373983233,5,1733.507080078125,DEV,50,True,65,UP50_NIKKEION_TESTA65
2024-07-26,4568.T,,1,45.1772113093788,65.0,57.55089084361591,30.54097653867518,11.90813261770893,True,5439.77783203125,5864.0,5227.0,WIN,7.79852010629527,3,5864.0,DEV,50,True,65,UP50_NIKKEION_TESTA65
2024-07-26,4063.T,,2,44.97979128226584,65.0,56.67346850089166,30.849349759630556,12.477181739477805,True,6054.7216796875,6498.0,5833.0,WIN,7.321200606125611,1,6498.0,DEV,50,True,65,UP50_NIKKEION_TESTA65
2024-07-26,8316.T,,3,44.65202279553479,65.0,55.21671967097587,30.92325793150511,13.86002239751902,True,3280.96533203125,3512.0,3166.0,LOSS,-3.5040093508112387,5,3166.0,DEV,50,True,65,UP50_NIKKEION_TESTA65
2024-08-02,3659.T,,1,43.732881615694396,65.0,51.131647760574126,32.24807117101627,16.620281068409593,True,2991.772216796875,3278.0,2849.0,LOSS,-4.772161998005761,1,2849.0,VALIDATION,50,True,65,UP50_NIKKEION_TESTA65
2022-12-23,8309.T,,1,61.29956750235222,90.0,50.703391797893936,28.715917309808525,20.58069089229751,True,504.08306884765625,536.0,488.0,HOLD,0.8836288913640646,5,508.53729248046875,DEV,50,True,75,UP50_NIKKEION_TESTA75
